time,speed,acceleration,vehicle_ref,actorConfig_id,actorConfig_emissionClass,actorConfig_fuel,actorConfig_ref,actorConfig_vehicleClass
21899000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
21900000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
21901000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
21902000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
21903000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
21904000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
21905000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
21906000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
21907000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
21908000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
21909000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
21910000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
21911000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
21912000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
21913000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
21914000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
21915000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
21916000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
21917000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
21918000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
21919000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
21920000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
21921000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
21922000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
21923000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
21924000,1,6,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
21925000,0,-5,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
21926000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
21927000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
21928000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
21929000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
21930000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
21931000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
21932000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
21933000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
21934000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
21935000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
21936000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
21937000,126,1256,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
21938000,218,920,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
21939000,357,1391,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
21940000,459,1021,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
21941000,560,1014,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
21942000,663,1033,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
21943000,800,1361,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
21944000,928,1280,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
21945000,1007,798,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
21946000,1118,1106,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
21947000,1191,731,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
21948000,1275,841,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
21949000,1348,725,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
21950000,1476,1280,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
21951000,1227,-2488,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
21952000,837,-3899,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
21953000,447,-3899,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
21954000,64,-3824,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
21955000,18,-467,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
21956000,8,-98,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
21957000,3,-45,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
21958000,1,-16,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
21959000,1,-7,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
21960000,0,-4,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
21961000,136,1362,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
21962000,274,1378,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
21963000,408,1336,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
21964000,483,748,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
21965000,575,927,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
21966000,646,707,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
21967000,770,1239,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
21968000,910,1399,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
21969000,1032,1218,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
21970000,1108,768,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
21971000,1222,1140,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
21972000,1356,1339,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
21973000,1478,1221,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
21974000,1583,1050,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
21975000,1193,-3899,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
21976000,803,-3899,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
21977000,455,-3487,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
21978000,65,-3899,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
21979000,3,-614,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
21980000,0,-30,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
21981000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
21982000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
21983000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
21984000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
21985000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
21986000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
21987000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
21988000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
21989000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
21990000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
21991000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
21992000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
21993000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
21994000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
21995000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
21996000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
21997000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
21998000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
21999000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22000000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22001000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22002000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22003000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22004000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22005000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22006000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22007000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22008000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22009000,1,13,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22010000,124,1225,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22011000,256,1321,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22012000,346,902,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22013000,426,801,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22014000,522,964,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22015000,624,1020,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22016000,701,771,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22017000,836,1347,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22018000,969,1331,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22019000,1062,932,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22020000,1173,1101,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22021000,1244,719,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22022000,1330,859,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22023000,1449,1188,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22024000,1276,-1731,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22025000,886,-3899,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22026000,528,-3581,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22027000,150,-3777,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22028000,32,-1180,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22029000,23,-86,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22030000,6,-169,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22031000,0,-59,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22032000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22033000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22034000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22035000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22036000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22037000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22038000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22039000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22040000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22041000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22042000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22043000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22044000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22045000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22046000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22047000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22048000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22049000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22050000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22051000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22052000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22053000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22054000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22055000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22056000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22057000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22058000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22059000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22060000,1,12,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22061000,116,1150,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22062000,219,1031,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22063000,346,1267,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22064000,418,724,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22065000,531,1123,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22066000,637,1061,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22067000,738,1010,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22068000,840,1026,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22069000,964,1238,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22070000,1081,1164,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22071000,1155,741,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22072000,883,-2721,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22073000,521,-3610,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22074000,196,-3253,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22075000,57,-1387,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22076000,9,-482,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22077000,2,-64,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22078000,1,-14,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22079000,0,-6,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22080000,0,-1,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22081000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22082000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22083000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22084000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22085000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22086000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22087000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22088000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22089000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22090000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22091000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22092000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22093000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22094000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22095000,79,786,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22096000,172,931,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22097000,242,702,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22098000,372,1304,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22099000,497,1249,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22100000,580,832,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22101000,696,1155,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22102000,829,1334,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22103000,904,749,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22104000,1011,1067,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22105000,1095,846,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22106000,1207,1119,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22107000,1284,764,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22108000,1404,1202,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22109000,1506,1016,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22110000,1626,1208,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22111000,1685,584,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22112000,1516,-1689,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22113000,1201,-3147,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22114000,816,-3852,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22115000,426,-3899,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22116000,36,-3899,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22117000,4,-315,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22118000,0,-38,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22119000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22120000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22121000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22122000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22123000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22124000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22125000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22126000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22127000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22128000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22129000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22130000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22131000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22132000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22133000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22134000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22135000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22136000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22137000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22138000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22139000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22140000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22141000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22142000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22143000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22144000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22145000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22146000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22147000,2,18,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22148000,113,1116,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22149000,229,1155,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22150000,305,760,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22151000,417,1116,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22152000,523,1066,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22153000,616,926,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22154000,743,1271,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22155000,861,1181,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22156000,956,948,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22157000,1092,1364,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22158000,1191,987,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22159000,887,-3038,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22160000,545,-3417,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22161000,161,-3844,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22162000,31,-1299,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22163000,21,-98,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22164000,119,984,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22165000,246,1265,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22166000,316,701,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22167000,188,-1277,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22168000,20,-1677,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22169000,12,-81,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22170000,2,-98,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22171000,0,-19,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22172000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22173000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22174000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22175000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22176000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22177000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22178000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22179000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22180000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22181000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22182000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22183000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22184000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22185000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22186000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22187000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22188000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22189000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22190000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22191000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22192000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22193000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22194000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22195000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22196000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22197000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22198000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
22199000,0,0,trip152322020_06:00:00,6,Euro4,Gasoline,Gillig_105,Passenger
