time,time_ms,speed,acceleration,vehicle_ref,actorConfig_id,actorConfig_emissionClass,actorConfig_fuel,actorConfig_ref,actorConfig_vehicleClass,Power
06:51:11,24671000,0,0,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,0.36096466
06:51:12,24672000,0,0,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,0.36096466
06:51:13,24673000,0,0,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,0.36096466
06:51:14,24674000,0,0,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,0.36096466
06:51:15,24675000,0,0,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,0.36096466
06:51:16,24676000,0,0,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,0.36096466
06:51:17,24677000,0,0,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,0.36096466
06:51:18,24678000,0,0,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,0.36096466
06:51:19,24679000,0,0,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,0.36096466
06:51:20,24680000,0,0,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,0.36096466
06:51:21,24681000,0,0,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,0.36096466
06:51:22,24682000,0,0,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,0.36096466
06:51:23,24683000,0,0,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,0.36096466
06:51:24,24684000,0,0,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,0.36096466
06:51:25,24685000,0,0,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,0.36096466
06:51:26,24686000,0,0,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,0.36096466
06:51:27,24687000,0,0,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,0.36096466
06:51:28,24688000,0,0,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,0.36096466
06:51:29,24689000,0,0,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,0.36096466
06:51:30,24690000,0,0,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,0.36096466
06:51:31,24691000,0,0,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,0.36096466
06:51:32,24692000,0,0,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,0.36096466
06:51:33,24693000,0,0,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,0.36096466
06:51:34,24694000,0,0,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,0.36096466
06:51:35,24695000,0,0,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,0.36096466
06:51:36,24696000,0,0,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,0.36096466
06:51:37,24697000,0,0,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,0.36096466
06:51:38,24698000,0,0,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,0.36096466
06:51:39,24699000,0,0,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,0.36096466
06:51:40,24700000,0,0,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,0.36096466
06:51:41,24701000,0,0,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,0.36096466
06:51:42,24702000,0,0,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,0.36096466
06:51:43,24703000,100,999,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,40.804832
06:51:44,24704000,171,707,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,47.964764
06:51:45,24705000,241,700,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,60.049145
06:51:46,24706000,345,1040,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,92.29629
06:51:47,24707000,403,581,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,63.78844
06:51:48,24708000,476,733,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,86.99242
06:51:49,24709000,551,755,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,100.813416
06:51:50,24710000,633,817,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,118.664505
06:51:51,24711000,711,781,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,126.18147
06:51:52,24712000,811,997,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,155.75514
06:51:53,24713000,902,907,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,150.71776
06:51:54,24714000,987,858,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,159.54422
06:51:55,24715000,1074,870,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,171.39003
06:51:56,24716000,1167,924,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,185.50632
06:51:57,24717000,1236,694,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,167.85872
06:51:58,24718000,1343,1063,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,209.24443
06:51:59,24719000,1423,804,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,180.22836
06:52:00,24720000,1500,770,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,171.70805
06:52:01,24721000,1298,-2019,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,-100.0
06:52:02,24722000,938,-3598,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,-100.0
06:52:03,24723000,508,-4299,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,-100.0
06:52:04,24724000,82,-4262,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,-21.053314
06:52:05,24725000,2,-802,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,5.7247233
06:52:06,24726000,0,-10,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,0.36096466
06:52:07,24727000,0,0,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,0.36096466
06:52:08,24728000,0,-3,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,0.36096466
06:52:09,24729000,0,0,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,0.36096466
06:52:10,24730000,0,0,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,0.36096466
06:52:11,24731000,0,0,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,0.36096466
06:52:12,24732000,0,0,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,0.36096466
06:52:13,24733000,0,0,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,0.36096466
06:52:14,24734000,0,0,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,0.36096466
06:52:15,24735000,0,0,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,0.36096466
06:52:16,24736000,0,0,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,0.36096466
06:52:17,24737000,0,0,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,0.36096466
06:52:18,24738000,0,0,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,0.36096466
06:52:19,24739000,0,0,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,0.36096466
06:52:20,24740000,0,0,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,0.36096466
06:52:21,24741000,0,0,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,0.36096466
06:52:22,24742000,0,0,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,0.36096466
06:52:23,24743000,0,0,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,0.36096466
06:52:24,24744000,0,0,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,0.36096466
06:52:25,24745000,0,0,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,0.36096466
06:52:26,24746000,0,0,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,0.36096466
06:52:27,24747000,0,0,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,0.36096466
06:52:28,24748000,0,0,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,0.36096466
06:52:29,24749000,0,0,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,0.36096466
06:52:30,24750000,0,0,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,0.36096466
06:52:31,24751000,0,0,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,0.36096466
06:52:32,24752000,0,0,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,0.36096466
06:52:33,24753000,0,0,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,0.36096466
06:52:34,24754000,0,0,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,0.36096466
06:52:35,24755000,0,0,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,0.36096466
06:52:36,24756000,0,0,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,0.36096466
06:52:37,24757000,0,0,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,0.36096466
06:52:38,24758000,0,0,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,0.36096466
06:52:39,24759000,0,0,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,0.36096466
06:52:40,24760000,0,0,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,0.36096466
06:52:41,24761000,0,0,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,0.36096466
06:52:42,24762000,0,0,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,0.36096466
06:52:43,24763000,0,0,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,0.36096466
06:52:44,24764000,0,0,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,0.36096466
06:52:45,24765000,0,0,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,0.36096466
06:52:46,24766000,0,0,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,0.36096466
06:52:47,24767000,0,0,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,0.36096466
06:52:48,24768000,0,0,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,0.36096466
06:52:49,24769000,0,0,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,0.36096466
06:52:50,24770000,0,0,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,0.36096466
06:52:51,24771000,0,0,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,0.36096466
06:52:52,24772000,0,0,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,0.36096466
06:52:53,24773000,0,0,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,0.36096466
06:52:54,24774000,0,0,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,0.36096466
06:52:55,24775000,0,0,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,0.36096466
06:52:56,24776000,0,0,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,0.36096466
06:52:57,24777000,0,0,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,0.36096466
06:52:58,24778000,0,0,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,0.36096466
