time,time_ms,speed,acceleration,vehicle_ref,actorConfig_id,actorConfig_emissionClass,actorConfig_fuel,actorConfig_ref,actorConfig_vehicleClass,FuelRateH
6:51:11,24671000,0,0,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,3.1833713
6:51:12,24672000,0,0,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,3.1833713
6:51:13,24673000,0,0,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,3.1833713
6:51:14,24674000,0,0,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,3.1833713
6:51:15,24675000,0,0,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,3.1833713
6:51:16,24676000,0,0,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,3.1833713
6:51:17,24677000,0,0,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,3.1833713
6:51:18,24678000,0,0,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,3.1833713
6:51:19,24679000,0,0,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,3.1833713
6:51:20,24680000,0,0,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,3.1833713
6:51:21,24681000,0,0,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,3.1833713
6:51:22,24682000,0,0,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,3.1833713
6:51:23,24683000,0,0,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,3.1833713
6:51:24,24684000,0,0,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,3.1833713
6:51:25,24685000,0,0,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,3.1833713
6:51:26,24686000,0,0,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,3.1833713
6:51:27,24687000,0,0,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,3.1833713
6:51:28,24688000,0,0,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,3.1833713
6:51:29,24689000,0,0,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,3.1833713
6:51:30,24690000,0,0,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,3.1833713
6:51:31,24691000,0,0,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,3.1833713
6:51:32,24692000,0,0,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,3.1833713
6:51:33,24693000,0,0,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,3.1833713
6:51:34,24694000,0,0,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,3.1833713
6:51:35,24695000,0,0,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,3.1833713
6:51:36,24696000,0,0,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,3.1833713
6:51:37,24697000,0,0,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,3.1833713
6:51:38,24698000,0,0,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,3.1833713
6:51:39,24699000,0,0,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,3.1833713
6:51:40,24700000,0,0,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,3.1833713
6:51:41,24701000,0,0,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,3.1833713
6:51:42,24702000,0,0,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,3.1833713
6:51:43,24703000,3.6,0.999,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,11.512099
6:51:44,24704000,6.156,0.707,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,9.80347
6:51:45,24705000,8.676,0.7,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,10.257079
6:51:46,24706000,12.42,1.04,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,13.598329
6:51:47,24707000,14.508,0.581,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,10.524324
6:51:48,24708000,17.136,0.733,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,12.209997
6:51:49,24709000,19.836,0.755,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,12.9205675
6:51:50,24710000,22.788,0.817,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,13.986314
6:51:51,24711000,25.596,0.781,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,14.277099
6:51:52,24712000,29.196,0.997,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,16.64547
6:51:53,24713000,32.472,0.907,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,16.619333
6:51:54,24714000,35.532,0.858,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,16.861849
6:51:55,24715000,38.664,0.87,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,17.583193
6:51:56,24716000,42.012,0.924,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,18.667698
6:51:57,24717000,44.496,0.694,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,17.41654
6:51:58,24718000,48.348,1.063,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,21.000269
6:51:59,24719000,51.228,0.804,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,19.608015
6:52:00,24720000,54,0.77,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,19.906784
6:52:01,24721000,46.728,-2.019,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,2.1048985
6:52:02,24722000,33.768,-3.598,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,2.1048985
6:52:03,24723000,18.288,-4.299,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,2.1048985
6:52:04,24724000,2.952,-4.262,Route4_trip151772020_06:51:00,5,Euro4,Gasoline,Gillig_104,Passenger,2.1048985
