time,time_ms,speed,acceleration,vehicle_ref,actorConfig_id,actorConfig_emissionClass,actorConfig_fuel,actorConfig_ref,actorConfig_vehicleClass,FuelRateH
6:25:00,23100000,0,0,Route9_trip151957020_06:25:00,5,Euro4,Gasoline,Gillig_104,Passenger,3.1833713
6:25:01,23101000,0,0,Route9_trip151957020_06:25:00,5,Euro4,Gasoline,Gillig_104,Passenger,3.1833713
6:25:02,23102000,0,0,Route9_trip151957020_06:25:00,5,Euro4,Gasoline,Gillig_104,Passenger,3.1833713
6:25:03,23103000,0,0,Route9_trip151957020_06:25:00,5,Euro4,Gasoline,Gillig_104,Passenger,3.1833713
6:25:04,23104000,0,0,Route9_trip151957020_06:25:00,5,Euro4,Gasoline,Gillig_104,Passenger,3.1833713
6:25:05,23105000,0,0,Route9_trip151957020_06:25:00,5,Euro4,Gasoline,Gillig_104,Passenger,3.1833713
6:25:06,23106000,0,0,Route9_trip151957020_06:25:00,5,Euro4,Gasoline,Gillig_104,Passenger,3.1833713
6:25:07,23107000,0,0,Route9_trip151957020_06:25:00,5,Euro4,Gasoline,Gillig_104,Passenger,3.1833713
6:25:08,23108000,0,0,Route9_trip151957020_06:25:00,5,Euro4,Gasoline,Gillig_104,Passenger,3.1833713
6:25:09,23109000,0,0,Route9_trip151957020_06:25:00,5,Euro4,Gasoline,Gillig_104,Passenger,3.1833713
6:25:10,23110000,0,0,Route9_trip151957020_06:25:00,5,Euro4,Gasoline,Gillig_104,Passenger,3.1833713
6:25:11,23111000,0,0,Route9_trip151957020_06:25:00,5,Euro4,Gasoline,Gillig_104,Passenger,3.1833713
6:25:12,23112000,0,0,Route9_trip151957020_06:25:00,5,Euro4,Gasoline,Gillig_104,Passenger,3.1833713
6:25:13,23113000,0,0,Route9_trip151957020_06:25:00,5,Euro4,Gasoline,Gillig_104,Passenger,3.1833713
6:25:14,23114000,0,0,Route9_trip151957020_06:25:00,5,Euro4,Gasoline,Gillig_104,Passenger,3.1833713
6:25:15,23115000,0,0,Route9_trip151957020_06:25:00,5,Euro4,Gasoline,Gillig_104,Passenger,3.1833713
6:25:16,23116000,0,0,Route9_trip151957020_06:25:00,5,Euro4,Gasoline,Gillig_104,Passenger,3.1833713
6:25:17,23117000,0,0,Route9_trip151957020_06:25:00,5,Euro4,Gasoline,Gillig_104,Passenger,3.1833713
6:25:18,23118000,0,0,Route9_trip151957020_06:25:00,5,Euro4,Gasoline,Gillig_104,Passenger,3.1833713
6:25:19,23119000,0,0,Route9_trip151957020_06:25:00,5,Euro4,Gasoline,Gillig_104,Passenger,3.1833713
6:25:20,23120000,0,0,Route9_trip151957020_06:25:00,5,Euro4,Gasoline,Gillig_104,Passenger,3.1833713
6:25:21,23121000,0,0,Route9_trip151957020_06:25:00,5,Euro4,Gasoline,Gillig_104,Passenger,3.1833713
6:25:22,23122000,0,0,Route9_trip151957020_06:25:00,5,Euro4,Gasoline,Gillig_104,Passenger,3.1833713
6:25:23,23123000,0,0,Route9_trip151957020_06:25:00,5,Euro4,Gasoline,Gillig_104,Passenger,3.1833713
6:25:24,23124000,0,0,Route9_trip151957020_06:25:00,5,Euro4,Gasoline,Gillig_104,Passenger,3.1833713
6:25:25,23125000,0,0,Route9_trip151957020_06:25:00,5,Euro4,Gasoline,Gillig_104,Passenger,3.1833713
6:25:26,23126000,0,0,Route9_trip151957020_06:25:00,5,Euro4,Gasoline,Gillig_104,Passenger,3.1833713
6:25:27,23127000,0,0,Route9_trip151957020_06:25:00,5,Euro4,Gasoline,Gillig_104,Passenger,3.1833713
6:25:28,23128000,0,0,Route9_trip151957020_06:25:00,5,Euro4,Gasoline,Gillig_104,Passenger,3.1833713
6:25:29,23129000,0,0,Route9_trip151957020_06:25:00,5,Euro4,Gasoline,Gillig_104,Passenger,3.1833713
6:25:30,23130000,0,0,Route9_trip151957020_06:25:00,5,Euro4,Gasoline,Gillig_104,Passenger,3.1833713
6:25:31,23131000,0,0,Route9_trip151957020_06:25:00,5,Euro4,Gasoline,Gillig_104,Passenger,3.1833713
6:25:32,23132000,0,0,Route9_trip151957020_06:25:00,5,Euro4,Gasoline,Gillig_104,Passenger,3.1833713
6:25:33,23133000,0,0,Route9_trip151957020_06:25:00,5,Euro4,Gasoline,Gillig_104,Passenger,3.1833713
6:25:34,23134000,0,0,Route9_trip151957020_06:25:00,5,Euro4,Gasoline,Gillig_104,Passenger,3.1833713
6:25:35,23135000,2.592,0.716,Route9_trip151957020_06:25:00,5,Euro4,Gasoline,Gillig_104,Passenger,9.155087
6:25:36,23136000,4.788,0.611,Route9_trip151957020_06:25:00,5,Euro4,Gasoline,Gillig_104,Passenger,8.797528
6:25:37,23137000,6.84,0.577,Route9_trip151957020_06:25:00,5,Euro4,Gasoline,Gillig_104,Passenger,8.951469
6:25:38,23138000,9.9,0.846,Route9_trip151957020_06:25:00,5,Euro4,Gasoline,Gillig_104,Passenger,11.614667
6:25:39,23139000,12.852,0.819,Route9_trip151957020_06:25:00,5,Euro4,Gasoline,Gillig_104,Passenger,12.002927
6:25:40,23140000,16.776,1.093,Route9_trip151957020_06:25:00,5,Euro4,Gasoline,Gillig_104,Passenger,14.877978
6:25:41,23141000,19.224,0.673,Route9_trip151957020_06:25:00,5,Euro4,Gasoline,Gillig_104,Passenger,12.173263
6:25:42,23142000,22.572,0.932,Route9_trip151957020_06:25:00,5,Euro4,Gasoline,Gillig_104,Passenger,14.818269
6:25:43,23143000,25.164,0.723,Route9_trip151957020_06:25:00,5,Euro4,Gasoline,Gillig_104,Passenger,13.748694
6:25:44,23144000,28.548,0.938,Route9_trip151957020_06:25:00,5,Euro4,Gasoline,Gillig_104,Passenger,16.066006
6:25:45,23145000,32.148,1.005,Route9_trip151957020_06:25:00,5,Euro4,Gasoline,Gillig_104,Passenger,17.300158
6:25:46,23146000,35.928,1.049,Route9_trip151957020_06:25:00,5,Euro4,Gasoline,Gillig_104,Passenger,18.395435
6:25:47,23147000,39.6,1.02,Route9_trip151957020_06:25:00,5,Euro4,Gasoline,Gillig_104,Passenger,18.913298
6:25:48,23148000,42.156,0.704,Route9_trip151957020_06:25:00,5,Euro4,Gasoline,Gillig_104,Passenger,17.021975
6:25:49,23149000,44.388,0.625,Route9_trip151957020_06:25:00,5,Euro4,Gasoline,Gillig_104,Passenger,16.869577
6:25:50,23150000,42.048,-0.655,Route9_trip151957020_06:25:00,5,Euro4,Gasoline,Gillig_104,Passenger,6.6552672
6:25:51,23151000,26.568,-4.299,Route9_trip151957020_06:25:00,5,Euro4,Gasoline,Gillig_104,Passenger,2.1048985
