time,time_ms,speed,acceleration,vehicle_ref,actorConfig_id,actorConfig_emissionClass,actorConfig_fuel,actorConfig_ref,actorConfig_vehicleClass,FuelRateH
6:30:00,23400000,0,0,Route1_trip151719020_06:30:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.1833713
6:30:01,23401000,0,0,Route1_trip151719020_06:30:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.1833713
6:30:02,23402000,0,0,Route1_trip151719020_06:30:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.1833713
6:30:03,23403000,0,0,Route1_trip151719020_06:30:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.1833713
6:30:04,23404000,0,0,Route1_trip151719020_06:30:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.1833713
6:30:05,23405000,0,0,Route1_trip151719020_06:30:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.1833713
6:30:06,23406000,0,0,Route1_trip151719020_06:30:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.1833713
6:30:07,23407000,0,0,Route1_trip151719020_06:30:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.1833713
6:30:08,23408000,0,0,Route1_trip151719020_06:30:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.1833713
6:30:09,23409000,0,0,Route1_trip151719020_06:30:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.1833713
6:30:10,23410000,0,0,Route1_trip151719020_06:30:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.1833713
6:30:11,23411000,0,0,Route1_trip151719020_06:30:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.1833713
6:30:12,23412000,0,0,Route1_trip151719020_06:30:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.1833713
6:30:13,23413000,0,0,Route1_trip151719020_06:30:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.1833713
6:30:14,23414000,0,0,Route1_trip151719020_06:30:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.1833713
6:30:15,23415000,0,0,Route1_trip151719020_06:30:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.1833713
6:30:16,23416000,0,0,Route1_trip151719020_06:30:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.1833713
6:30:17,23417000,0,0,Route1_trip151719020_06:30:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.1833713
6:30:18,23418000,0,0,Route1_trip151719020_06:30:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.1833713
6:30:19,23419000,0,0,Route1_trip151719020_06:30:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.1833713
6:30:20,23420000,0,0,Route1_trip151719020_06:30:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.1833713
6:30:21,23421000,0,0,Route1_trip151719020_06:30:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.1833713
6:30:22,23422000,0,0,Route1_trip151719020_06:30:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.1833713
6:30:23,23423000,0,0,Route1_trip151719020_06:30:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.1833713
6:30:24,23424000,0,0,Route1_trip151719020_06:30:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.1833713
6:30:25,23425000,0,0,Route1_trip151719020_06:30:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.1833713
6:30:26,23426000,0,0,Route1_trip151719020_06:30:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.1833713
6:30:27,23427000,0,0,Route1_trip151719020_06:30:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.1833713
6:30:28,23428000,0,0,Route1_trip151719020_06:30:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.1833713
6:30:29,23429000,0,0,Route1_trip151719020_06:30:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.1833713
6:30:30,23430000,0,0,Route1_trip151719020_06:30:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.1833713
6:30:31,23431000,0,0,Route1_trip151719020_06:30:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.1833713
6:30:32,23432000,4.752,1.324,Route1_trip151719020_06:30:00,8,Euro4,Gasoline,Gillig_105,Passenger,14.217788
6:30:33,23433000,8.028,0.907,Route1_trip151719020_06:30:00,8,Euro4,Gasoline,Gillig_105,Passenger,11.702461
6:30:34,23434000,12.744,1.306,Route1_trip151719020_06:30:00,8,Euro4,Gasoline,Gillig_105,Passenger,15.688348
6:30:35,23435000,15.984,0.901,Route1_trip151719020_06:30:00,8,Euro4,Gasoline,Gillig_105,Passenger,13.257125
6:30:36,23436000,19.404,0.949,Route1_trip151719020_06:30:00,8,Euro4,Gasoline,Gillig_105,Passenger,14.310439
6:30:37,23437000,24.192,1.337,Route1_trip151719020_06:30:00,8,Euro4,Gasoline,Gillig_105,Passenger,18.227074
6:30:38,23438000,27.288,0.861,Route1_trip151719020_06:30:00,8,Euro4,Gasoline,Gillig_105,Passenger,15.226419
