time,time_ms,speed,acceleration,vehicle_ref,actorConfig_id,actorConfig_emissionClass,actorConfig_fuel,actorConfig_ref,actorConfig_vehicleClass,FuelRateH
6:10:00,22200000,0,0,Route1_trip151720020_06:10:00,7,Euro4,Gasoline,Gillig_101,Passenger,3.1833713
6:10:01,22201000,0,0,Route1_trip151720020_06:10:00,7,Euro4,Gasoline,Gillig_101,Passenger,3.1833713
6:10:02,22202000,0,0,Route1_trip151720020_06:10:00,7,Euro4,Gasoline,Gillig_101,Passenger,3.1833713
6:10:03,22203000,0,0,Route1_trip151720020_06:10:00,7,Euro4,Gasoline,Gillig_101,Passenger,3.1833713
6:10:04,22204000,0,0,Route1_trip151720020_06:10:00,7,Euro4,Gasoline,Gillig_101,Passenger,3.1833713
6:10:05,22205000,0,0,Route1_trip151720020_06:10:00,7,Euro4,Gasoline,Gillig_101,Passenger,3.1833713
6:10:06,22206000,0,0,Route1_trip151720020_06:10:00,7,Euro4,Gasoline,Gillig_101,Passenger,3.1833713
6:10:07,22207000,0,0,Route1_trip151720020_06:10:00,7,Euro4,Gasoline,Gillig_101,Passenger,3.1833713
6:10:08,22208000,0,0,Route1_trip151720020_06:10:00,7,Euro4,Gasoline,Gillig_101,Passenger,3.1833713
6:10:09,22209000,0,0,Route1_trip151720020_06:10:00,7,Euro4,Gasoline,Gillig_101,Passenger,3.1833713
6:10:10,22210000,0,0,Route1_trip151720020_06:10:00,7,Euro4,Gasoline,Gillig_101,Passenger,3.1833713
6:10:11,22211000,0,0,Route1_trip151720020_06:10:00,7,Euro4,Gasoline,Gillig_101,Passenger,3.1833713
6:10:12,22212000,0,0,Route1_trip151720020_06:10:00,7,Euro4,Gasoline,Gillig_101,Passenger,3.1833713
6:10:13,22213000,0,0,Route1_trip151720020_06:10:00,7,Euro4,Gasoline,Gillig_101,Passenger,3.1833713
6:10:14,22214000,0,0,Route1_trip151720020_06:10:00,7,Euro4,Gasoline,Gillig_101,Passenger,3.1833713
6:10:15,22215000,0,0,Route1_trip151720020_06:10:00,7,Euro4,Gasoline,Gillig_101,Passenger,3.1833713
6:10:16,22216000,0,0,Route1_trip151720020_06:10:00,7,Euro4,Gasoline,Gillig_101,Passenger,3.1833713
6:10:17,22217000,0,0,Route1_trip151720020_06:10:00,7,Euro4,Gasoline,Gillig_101,Passenger,3.1833713
6:10:18,22218000,0,0,Route1_trip151720020_06:10:00,7,Euro4,Gasoline,Gillig_101,Passenger,3.1833713
6:10:19,22219000,0,0,Route1_trip151720020_06:10:00,7,Euro4,Gasoline,Gillig_101,Passenger,3.1833713
6:10:20,22220000,0,0,Route1_trip151720020_06:10:00,7,Euro4,Gasoline,Gillig_101,Passenger,3.1833713
6:10:21,22221000,0,0,Route1_trip151720020_06:10:00,7,Euro4,Gasoline,Gillig_101,Passenger,3.1833713
6:10:22,22222000,0,0,Route1_trip151720020_06:10:00,7,Euro4,Gasoline,Gillig_101,Passenger,3.1833713
6:10:23,22223000,0,0,Route1_trip151720020_06:10:00,7,Euro4,Gasoline,Gillig_101,Passenger,3.1833713
6:10:24,22224000,0,0,Route1_trip151720020_06:10:00,7,Euro4,Gasoline,Gillig_101,Passenger,3.1833713
6:10:25,22225000,0,0,Route1_trip151720020_06:10:00,7,Euro4,Gasoline,Gillig_101,Passenger,3.1833713
6:10:26,22226000,0,0,Route1_trip151720020_06:10:00,7,Euro4,Gasoline,Gillig_101,Passenger,3.1833713
6:10:27,22227000,0,0,Route1_trip151720020_06:10:00,7,Euro4,Gasoline,Gillig_101,Passenger,3.1833713
6:10:28,22228000,0,0,Route1_trip151720020_06:10:00,7,Euro4,Gasoline,Gillig_101,Passenger,3.1833713
6:10:29,22229000,0,0,Route1_trip151720020_06:10:00,7,Euro4,Gasoline,Gillig_101,Passenger,3.1833713
6:10:30,22230000,0,0,Route1_trip151720020_06:10:00,7,Euro4,Gasoline,Gillig_101,Passenger,3.1833713
6:10:31,22231000,0,0,Route1_trip151720020_06:10:00,7,Euro4,Gasoline,Gillig_101,Passenger,3.1833713
6:10:32,22232000,3.96,1.099,Route1_trip151720020_06:10:00,7,Euro4,Gasoline,Gillig_101,Passenger,12.345733
6:10:33,22233000,7.524,0.99,Route1_trip151720020_06:10:00,7,Euro4,Gasoline,Gillig_101,Passenger,12.232896
6:10:34,22234000,11.088,0.991,Route1_trip151720020_06:10:00,7,Euro4,Gasoline,Gillig_101,Passenger,12.9574
6:10:35,22235000,14.364,0.912,Route1_trip151720020_06:10:00,7,Euro4,Gasoline,Gillig_101,Passenger,13.014998
6:10:36,22236000,17.028,0.736,Route1_trip151720020_06:10:00,7,Euro4,Gasoline,Gillig_101,Passenger,12.21111
6:10:37,22237000,19.188,0.602,Route1_trip151720020_06:10:00,7,Euro4,Gasoline,Gillig_101,Passenger,11.625555
6:10:38,22238000,22.104,0.812,Route1_trip151720020_06:10:00,7,Euro4,Gasoline,Gillig_101,Passenger,13.810668
6:10:39,22239000,25.2,0.856,Route1_trip151720020_06:10:00,7,Euro4,Gasoline,Gillig_101,Passenger,14.768359
6:10:40,22240000,28.08,0.798,Route1_trip151720020_06:10:00,7,Euro4,Gasoline,Gillig_101,Passenger,14.906159
6:10:41,22241000,30.384,0.64,Route1_trip151720020_06:10:00,7,Euro4,Gasoline,Gillig_101,Passenger,14.166877
6:10:42,22242000,32.652,0.635,Route1_trip151720020_06:10:00,7,Euro4,Gasoline,Gillig_101,Passenger,14.585021
6:10:43,22243000,36.72,1.131,Route1_trip151720020_06:10:00,7,Euro4,Gasoline,Gillig_101,Passenger,19.178946
6:10:44,22244000,41.004,1.193,Route1_trip151720020_06:10:00,7,Euro4,Gasoline,Gillig_101,Passenger,20.51262
6:10:45,22245000,45.144,1.143,Route1_trip151720020_06:10:00,7,Euro4,Gasoline,Gillig_101,Passenger,20.964767
6:10:46,22246000,49.392,1.18,Route1_trip151720020_06:10:00,7,Euro4,Gasoline,Gillig_101,Passenger,22.100897
6:10:47,22247000,51.804,0.671,Route1_trip151720020_06:10:00,7,Euro4,Gasoline,Gillig_101,Passenger,18.711454
6:10:48,22248000,50.328,-0.413,Route1_trip151720020_06:10:00,7,Euro4,Gasoline,Gillig_101,Passenger,10.162929
6:10:49,22249000,36.792,-3.756,Route1_trip151720020_06:10:00,7,Euro4,Gasoline,Gillig_101,Passenger,2.1048985
6:10:50,22250000,23.94,-3.564,Route1_trip151720020_06:10:00,7,Euro4,Gasoline,Gillig_101,Passenger,2.1048985
6:10:51,22251000,11.304,-3.517,Route1_trip151720020_06:10:00,7,Euro4,Gasoline,Gillig_101,Passenger,2.1048985
6:10:52,22252000,0.36,-3.037,Route1_trip151720020_06:10:00,7,Euro4,Gasoline,Gillig_101,Passenger,2.1048985
6:10:53,22253000,0.144,-0.053,Route1_trip151720020_06:10:00,7,Euro4,Gasoline,Gillig_101,Passenger,3.1002352
6:10:54,22254000,0,-0.043,Route1_trip151720020_06:10:00,7,Euro4,Gasoline,Gillig_101,Passenger,3.1077392
6:10:55,22255000,0,0,Route1_trip151720020_06:10:00,7,Euro4,Gasoline,Gillig_101,Passenger,3.1833713
6:10:56,22256000,0,0,Route1_trip151720020_06:10:00,7,Euro4,Gasoline,Gillig_101,Passenger,3.1833713
6:10:57,22257000,0,0,Route1_trip151720020_06:10:00,7,Euro4,Gasoline,Gillig_101,Passenger,3.1833713
6:10:58,22258000,0,0,Route1_trip151720020_06:10:00,7,Euro4,Gasoline,Gillig_101,Passenger,3.1833713
6:10:59,22259000,0,0,Route1_trip151720020_06:10:00,7,Euro4,Gasoline,Gillig_101,Passenger,3.1833713
6:11:00,22260000,0,0,Route1_trip151720020_06:10:00,7,Euro4,Gasoline,Gillig_101,Passenger,3.1833713
6:11:01,22261000,0,0,Route1_trip151720020_06:10:00,7,Euro4,Gasoline,Gillig_101,Passenger,3.1833713
6:11:02,22262000,0,0,Route1_trip151720020_06:10:00,7,Euro4,Gasoline,Gillig_101,Passenger,3.1833713
6:11:03,22263000,0,0,Route1_trip151720020_06:10:00,7,Euro4,Gasoline,Gillig_101,Passenger,3.1833713
6:11:04,22264000,0,0,Route1_trip151720020_06:10:00,7,Euro4,Gasoline,Gillig_101,Passenger,3.1833713
6:11:05,22265000,0,0,Route1_trip151720020_06:10:00,7,Euro4,Gasoline,Gillig_101,Passenger,3.1833713
6:11:06,22266000,0,0,Route1_trip151720020_06:10:00,7,Euro4,Gasoline,Gillig_101,Passenger,3.1833713
6:11:07,22267000,0,0,Route1_trip151720020_06:10:00,7,Euro4,Gasoline,Gillig_101,Passenger,3.1833713
6:11:08,22268000,0,0,Route1_trip151720020_06:10:00,7,Euro4,Gasoline,Gillig_101,Passenger,3.1833713
6:11:09,22269000,0,0,Route1_trip151720020_06:10:00,7,Euro4,Gasoline,Gillig_101,Passenger,3.1833713
6:11:10,22270000,0,0,Route1_trip151720020_06:10:00,7,Euro4,Gasoline,Gillig_101,Passenger,3.1833713
6:11:11,22271000,0,0,Route1_trip151720020_06:10:00,7,Euro4,Gasoline,Gillig_101,Passenger,3.1833713
6:11:12,22272000,0,0,Route1_trip151720020_06:10:00,7,Euro4,Gasoline,Gillig_101,Passenger,3.1833713
6:11:13,22273000,0,0,Route1_trip151720020_06:10:00,7,Euro4,Gasoline,Gillig_101,Passenger,3.1833713
6:11:14,22274000,0,0,Route1_trip151720020_06:10:00,7,Euro4,Gasoline,Gillig_101,Passenger,3.1833713
6:11:15,22275000,0,0,Route1_trip151720020_06:10:00,7,Euro4,Gasoline,Gillig_101,Passenger,3.1833713
6:11:16,22276000,0,0,Route1_trip151720020_06:10:00,7,Euro4,Gasoline,Gillig_101,Passenger,3.1833713
6:11:17,22277000,0,0,Route1_trip151720020_06:10:00,7,Euro4,Gasoline,Gillig_101,Passenger,3.1833713
6:11:18,22278000,0,0,Route1_trip151720020_06:10:00,7,Euro4,Gasoline,Gillig_101,Passenger,3.1833713
6:11:19,22279000,0,0,Route1_trip151720020_06:10:00,7,Euro4,Gasoline,Gillig_101,Passenger,3.1833713
6:11:20,22280000,0,0,Route1_trip151720020_06:10:00,7,Euro4,Gasoline,Gillig_101,Passenger,3.1833713
6:11:21,22281000,0,0,Route1_trip151720020_06:10:00,7,Euro4,Gasoline,Gillig_101,Passenger,3.1833713
6:11:22,22282000,0,0,Route1_trip151720020_06:10:00,7,Euro4,Gasoline,Gillig_101,Passenger,3.1833713
6:11:23,22283000,0.072,0.024,Route1_trip151720020_06:10:00,7,Euro4,Gasoline,Gillig_101,Passenger,3.3805392
6:11:24,22284000,2.412,0.642,Route1_trip151720020_06:10:00,7,Euro4,Gasoline,Gillig_101,Passenger,8.555577
6:11:25,22285000,6.66,1.18,Route1_trip151720020_06:10:00,7,Euro4,Gasoline,Gillig_101,Passenger,13.505422
6:11:26,22286000,8.856,0.61,Route1_trip151720020_06:10:00,7,Euro4,Gasoline,Gillig_101,Passenger,9.608188
6:11:27,22287000,12.564,1.038,Route1_trip151720020_06:10:00,7,Euro4,Gasoline,Gillig_101,Passenger,13.612069
6:11:28,22288000,15.588,0.837,Route1_trip151720020_06:10:00,7,Euro4,Gasoline,Gillig_101,Passenger,12.6902895
6:11:29,22289000,18.252,0.735,Route1_trip151720020_06:10:00,7,Euro4,Gasoline,Gillig_101,Passenger,12.449703
6:11:30,22290000,21.096,0.797,Route1_trip151720020_06:10:00,7,Euro4,Gasoline,Gillig_101,Passenger,13.493726
