trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed,block_name
196410020,1,1,"DOWNTOWN",,1,2602,shp-1-66,2,2,155
196411020,1,1,"DOWNTOWN",,1,2802,shp-1-66,2,2,156
196412020,1,1,"DOWNTOWN",,1,2602,shp-1-66,2,2,155
196413020,1,1,"DOWNTOWN",,1,5302,shp-1-66,2,2,452
196414020,1,1,"DOWNTOWN",,1,2802,shp-1-66,2,2,156
196415020,1,1,"DOWNTOWN",,1,902,shp-1-66,2,2,108
196416020,1,1,"DOWNTOWN",,1,2402,shp-1-66,2,2,153
196417020,1,1,"DOWNTOWN",,1,2602,shp-1-66,2,2,155
196418020,1,1,"DOWNTOWN",,1,5302,shp-1-66,2,2,452
196419020,1,1,"DOWNTOWN",,1,2502,shp-1-66,2,2,154
196420020,1,1,"DOWNTOWN",,1,902,shp-1-66,2,2,108
196421020,1,1,"DOWNTOWN",,1,2402,shp-1-66,2,2,153
196422020,1,1,"DOWNTOWN",,1,702,shp-1-66,2,2,106
196423020,1,1,"DOWNTOWN",,1,2302,shp-1-66,2,2,152
196424020,1,1,"DOWNTOWN",,1,902,shp-1-66,2,2,108
196425020,1,1,"DOWNTOWN",,1,2402,shp-1-66,2,2,153
196426020,1,1,"DOWNTOWN",,1,402,shp-1-66,2,2,103
196427020,1,1,"DOWNTOWN",,1,802,shp-1-66,2,2,107
196428020,1,1,"DOWNTOWN",,1,602,shp-1-66,2,2,105
196429020,1,1,"DOWNTOWN",,1,702,shp-1-66,2,2,106
196430020,1,1,"DOWNTOWN",,1,102,shp-1-66,2,2,101
196431020,1,1,"DOWNTOWN",,1,402,shp-1-66,2,2,103
196432020,1,1,"DOWNTOWN",,1,502,shp-1-66,2,2,104
196433020,1,1,"DOWNTOWN",,1,602,shp-1-66,2,2,105
196434020,1,1,"DOWNTOWN",,1,302,shp-1-66,2,2,102
196435020,1,1,"DOWNTOWN",,1,102,shp-1-66,2,2,101
196436020,1,1,"DOWNTOWN",,1,102,shp-1-65,2,2,101
196437020,1,1,"DOWNTOWN",,1,2302,shp-1-66,2,2,152
196438020,1,1,"DOWNTOWN",,1,802,shp-1-65,2,2,107
196439020,1,1,"DOWNTOWN",,1,602,shp-1-65,2,2,105
196440020,1,1,"DOWNTOWN",,1,702,shp-1-66,2,2,106
196441020,1,1,"DOWNTOWN",,1,102,shp-1-66,2,2,101
197119020,1,1,"DOWNTOWN",,1,6902,shp-1-66,2,2,904
197197020,1,1,"DOWNTOWN",,1,2802,shp-1-65,2,2,156
196442020,10A,1,"AVONDALE",,0,5302,shp-10A-01,2,2,452
196443020,10A,1,"AVONDALE",,0,2402,shp-10A-01,2,2,153
196444020,10A,1,"AVONDALE",,0,2502,shp-10A-04,2,2,154
196445020,10A,1,"AVONDALE",,0,702,shp-10A-01,2,2,106
196446020,10A,1,"AVONDALE",,0,2502,shp-10A-01,2,2,154
196447020,10A,1,"AVONDALE",,0,5202,shp-10A-04,2,2,451
196448020,10A,1,"AVONDALE",,0,702,shp-10A-01,2,2,106
196449020,10A,1,"AVONDALE",,0,402,shp-10A-01,2,2,103
196450020,10A,1,"AVONDALE",,0,602,shp-10A-01,2,2,105
196451020,10A,1,"AVONDALE",,0,102,shp-10A-01,2,2,101
196452020,10A,1,"AVONDALE",,0,502,shp-10A-01,2,2,104
196453020,10A,1,"AVONDALE",,0,302,shp-10A-01,2,2,102
196454020,10A,1,"AVONDALE",,0,402,shp-10A-04,2,2,103
196455020,10A,1,"AVONDALE",,0,2802,shp-10A-01,2,2,156
196456020,10A,1,"AVONDALE",,0,2802,shp-10A-01,2,2,156
196457020,10A,1,"AVONDALE",,0,5302,shp-10A-01,2,2,452
196458020,10A,1,"AVONDALE",,0,902,shp-10A-01,2,2,108
196460020,10A,1,"DOWNTOWN",,1,902,shp-10A-52,2,2,108
196461020,10A,1,"DOWNTOWN",,1,402,shp-10A-52,2,2,103
196462020,10A,1,"Avondale",,1,2302,shp-10A-06,2,2,152
196463020,10A,1,"Avondale",,1,702,shp-10A-06,2,2,106
196464020,10A,1,"DOWNTOWN",,1,902,shp-10A-52,2,2,108
196465020,10A,1,"DOWNTOWN",,1,2402,shp-10A-52,2,2,153
196466020,10A,1,"DOWNTOWN",,1,902,shp-10A-52,2,2,108
196467020,10A,1,"DOWNTOWN",,1,102,shp-10A-52,2,2,101
196468020,10A,1,"DOWNTOWN",,1,802,shp-10A-52,2,2,107
196469020,10A,1,"DOWNTOWN",,1,702,shp-10A-52,2,2,106
196470020,10A,1,"DOWNTOWN",,1,602,shp-10A-52,2,2,105
196471020,10A,1,"DOWNTOWN",,1,102,shp-10A-52,2,2,101
196472020,10A,1,"DOWNTOWN",,1,2602,shp-10A-52,2,2,155
196473020,10A,1,"DOWNTOWN",,1,2602,shp-10A-52,2,2,155
196474020,10A,1,"DOWNTOWN",,1,2802,shp-10A-52,2,2,156
196475020,10A,1,"DOWNTOWN",,1,2602,shp-10A-52,2,2,155
196476020,10A,1,"DOWNTOWN",,1,2802,shp-10A-52,2,2,156
196477020,10A,1,"DOWNTOWN",,1,602,shp-10A-51,2,2,105
196478020,10A,1,"DOWNTOWN",,1,502,shp-10A-51,2,2,104
197186020,10A,1,"DOWNTOWN",,1,4702,shp-10A-51,2,2,404
197199020,10A,1,"Avondale",,1,2602,shp-10A-06,2,2,155
194085020,10C,1,"CAMPBELL-UTC HIGHWAY 58",,0,2202,shp-10C-52,2,2,1519
194086020,10C,1,"DOWNTOWN CAMPBELL-UTC HIGHWAY 58",,0,2202,shp-10C-51,2,2,1519
194087020,10C,1,"DOWNTOWN CAMPBELL-UTC HIGHWAY 58",,0,2902,shp-10C-51,2,2,159
194088020,10C,1,"CAMPBELL-UTC HIGHWAY 58",,0,7002,shp-10C-52,2,2,905
194089020,10C,1,"CAMPBELL-UTC HIGHWAY 58",,0,202,shp-10C-52,2,2,1018
194090020,10C,1,"CAMPBELL-UTC HIGHWAY 58",,0,3402,shp-10C-52,2,2,302
194091020,10C,1,"DOWNTOWN CAMPBELL-UTC HIGHWAY 58",,0,2102,shp-10C-51,2,2,1515
194092020,10C,1,"CAMPBELL-UTC HIGHWAY 58",,0,6902,shp-10C-52,2,2,904
194093020,10C,1,"DOWNTOWN CAMPBELL-UTC HIGHWAY 58",,0,202,shp-10C-51,2,2,1018
194094020,10C,1,"DOWNTOWN CAMPBELL-UTC",,0,4802,shp-10C-53,2,2,405
194095020,10C,1,"DOWNTOWN",,1,4802,shp-10C-09,2,2,405
194096020,10C,1,"DOWNTOWN",,1,202,shp-10C-09,2,2,1018
194097020,10C,1,"DOWNTOWN",,1,6902,shp-10C-09,2,2,904
194098020,10C,1,"DOWNTOWN TO GARAGE",,1,202,shp-10C-08,2,2,1018
194099020,10C,1,"DOWNTOWN TO GARAGE",,1,3402,shp-10C-08,2,2,302
194100020,10C,1,"DOWNTOWN TO GARAGE",,1,2102,shp-10C-08,2,2,1515
194101020,10C,1,"DOWNTOWN TO GARAGE",,1,7002,shp-10C-08,2,2,905
194102020,10C,1,"DOWNTOWN TO GARAGE",,1,2902,shp-10C-08,2,2,159
194103020,10C,1,"DOWNTOWN",,1,2202,shp-10C-09,2,2,1519
194104020,10C,1,"DOWNTOWN TO GARAGE",,1,2202,shp-10C-08,2,2,1519
196480020,10G,1,"GLENWOOD",,0,2602,shp-10G-04,2,2,155
196481020,10G,1,"GLENWOOD",,0,2602,shp-10G-04,2,2,155
196482020,10G,1,"GLENWOOD",,0,2802,shp-10G-04,2,2,156
196483020,10G,1,"GLENWOOD",,0,2602,shp-10G-04,2,2,155
196484020,10G,1,"GLENWOOD",,0,2802,shp-10G-03,2,2,156
196485020,10G,1,"GLENWOOD",,0,902,shp-10G-04,2,2,108
196486020,10G,1,"GLENWOOD",,0,702,shp-10G-04,2,2,106
196487020,10G,1,"GLENWOOD",,0,902,shp-10G-04,2,2,108
196488020,10G,1,"GLENWOOD",,0,2402,shp-10G-04,2,2,153
196489020,10G,1,"GLENWOOD",,0,2302,shp-10G-04,2,2,152
196490020,10G,1,"GLENWOOD",,0,902,shp-10G-03,2,2,108
196491020,10G,1,"GLENWOOD",,0,102,shp-10G-04,2,2,101
196492020,10G,1,"GLENWOOD",,0,802,shp-10G-04,2,2,107
196493020,10G,1,"GLENWOOD",,0,702,shp-10G-04,2,2,106
196494020,10G,1,"GLENWOOD",,0,402,shp-10G-04,2,2,103
196495020,10G,1,"GLENWOOD",,0,602,shp-10G-04,2,2,105
196496020,10G,1,"GLENWOOD",,0,102,shp-10G-04,2,2,101
197198020,10G,1,"GLENWOOD",,0,2602,shp-10G-04,2,2,155
196497020,10G,1,"DOWNTOWN",,1,2802,shp-10G-54,2,2,156
196498020,10G,1,"DOWNTOWN",,1,2802,shp-10G-54,2,2,156
196499020,10G,1,"10 DOWNTOWN/TO GARAGE",,1,5302,shp-10G-06,2,2,452
196500020,10G,1,"10 DOWNTOWN/TO GARAGE",,1,902,shp-10G-06,2,2,108
196501020,10G,1,"DOWNTOWN",,1,5302,shp-10G-54,2,2,452
196502020,10G,1,"10 DOWNTOWN/TO GARAGE",,1,2502,shp-10G-06,2,2,154
196503020,10G,1,"DOWNTOWN",,1,2402,shp-10G-54,2,2,153
196504020,10G,1,"DOWNTOWN",,1,2502,shp-10G-54,2,2,154
196505020,10G,1,"DOWNTOWN",,1,702,shp-10G-54,2,2,106
196506020,10G,1,"DOWNTOWN",,1,5202,shp-10G-54,2,2,451
196507020,10G,1,"DOWNTOWN",,1,702,shp-10G-54,2,2,106
196508020,10G,1,"10 DOWNTOWN/TO GARAGE",,1,402,shp-10G-06,2,2,103
196509020,10G,1,"DOWNTOWN",,1,602,shp-10G-54,2,2,105
196510020,10G,1,"DOWNTOWN",,1,102,shp-10G-54,2,2,101
196511020,10G,1,"10 DOWNTOWN/TO GARAGE",,1,502,shp-10G-06,2,2,104
196512020,10G,1,"10 DOWNTOWN/TO GARAGE",,1,302,shp-10G-06,2,2,102
196513020,10G,1,"DOWNTOWN",,1,402,shp-10G-54,2,2,103
196514020,10G,1,"DOWNTOWN",,1,5502,shp-10G-54,2,2,454
197187020,10G,1,"DOWNTOWN",,1,102,shp-10G-54,2,2,101
197188020,10G,1,"DOWNTOWN",,1,3402,shp-10G-54,2,2,302
194199020,13,1,"ROSSVILLE",,0,1102,shp-13-03,2,2,1351
194200020,13,1,"ROSSVILLE",,0,1102,shp-13-03,2,2,1351
194201020,13,1,"ROSSVILLE",,0,1102,shp-13-03,2,2,1351
194202020,13,1,"ROSSVILLE",,0,1102,shp-13-03,2,2,1351
194203020,13,1,"ROSSVILLE",,0,1102,shp-13-03,2,2,1351
194204020,13,1,"ROSSVILLE",,0,1102,shp-13-03,2,2,1351
194205020,13,1,"ROSSVILLE",,0,1102,shp-13-03,2,2,1351
194206020,13,1,"ROSSVILLE",,0,1102,shp-13-02,2,2,1351
194207020,13,1,"ROSSVILLE",,0,1002,shp-13-03,2,2,1301
194208020,13,1,"ROSSVILLE",,0,1002,shp-13-03,2,2,1301
194209020,13,1,"ROSSVILLE",,0,1002,shp-13-03,2,2,1301
194210020,13,1,"ROSSVILLE",,0,1002,shp-13-03,2,2,1301
194211020,13,1,"ROSSVILLE",,0,1002,shp-13-02,2,2,1301
194215020,13,1,"DOWNTOWN",,1,1102,shp-13-52,2,2,1351
194216020,13,1,"DOWNTOWN",,1,1102,shp-13-53,2,2,1351
194217020,13,1,"DOWNTOWN",,1,1102,shp-13-53,2,2,1351
194218020,13,1,"DOWNTOWN",,1,1102,shp-13-53,2,2,1351
194219020,13,1,"DOWNTOWN",,1,1102,shp-13-53,2,2,1351
194220020,13,1,"DOWNTOWN",,1,1102,shp-13-53,2,2,1351
194221020,13,1,"DOWNTOWN",,1,1102,shp-13-53,2,2,1351
194222020,13,1,"DOWNTOWN",,1,1102,shp-13-53,2,2,1351
194223020,13,1,"DOWNTOWN",,1,1002,shp-13-52,2,2,1301
194224020,13,1,"DOWNTOWN",,1,1002,shp-13-53,2,2,1301
194225020,13,1,"DOWNTOWN",,1,1002,shp-13-53,2,2,1301
194226020,13,1,"DOWNTOWN",,1,1002,shp-13-53,2,2,1301
194227020,13,1,"DOWNTOWN",,1,1002,shp-13-53,2,2,1301
194228020,14,1,"MCCALLIE + HOUSTON",,0,1302,shp-14-01,2,2,1402
194248020,14,1,"MCCALLIE + HOUSTON",,0,6002,shp-14-01,2,2,459
194249020,14,1,"MCCALLIE + HOUSTON",,0,6002,shp-14-01,2,2,459
194250020,14,1,"MCCALLIE + HOUSTON",,0,6002,shp-14-01,2,2,459
194251020,14,1,"MCCALLIE + HOUSTON",,0,6002,shp-14-01,2,2,459
194252020,14,1,"MCCALLIE + HOUSTON",,0,6002,shp-14-01,2,2,459
194253020,14,1,"MCCALLIE + HOUSTON",,0,6002,shp-14-01,2,2,459
194254020,14,1,"MCCALLIE + HOUSTON",,0,6002,shp-14-01,2,2,459
194255020,14,1,"MCCALLIE + HOUSTON",,0,6002,shp-14-01,2,2,459
194256020,14,1,"MCCALLIE + HOUSTON",,0,6002,shp-14-01,2,2,459
194257020,14,1,"MCCALLIE + HOUSTON",,0,6002,shp-14-01,2,2,459
194258020,14,1,"MCCALLIE + HOUSTON",,0,6002,shp-14-01,2,2,459
194259020,14,1,"MCCALLIE + HOUSTON",,0,6002,shp-14-01,2,2,459
194260020,14,1,"MCCALLIE + HOUSTON",,0,6002,shp-14-01,2,2,459
194261020,14,1,"MCCALLIE + HOUSTON",,0,6002,shp-14-01,2,2,459
194262020,14,1,"MCCALLIE + HOUSTON",,0,1402,shp-14-01,2,2,1403
194263020,14,1,"MCCALLIE + HOUSTON",,0,1402,shp-14-01,2,2,1403
194264020,14,1,"MCCALLIE + HOUSTON",,0,1402,shp-14-01,2,2,1403
194265020,14,1,"MCCALLIE + HOUSTON",,0,1402,shp-14-01,2,2,1403
194266020,14,1,"MCCALLIE + HOUSTON",,0,1402,shp-14-01,2,2,1403
194267020,14,1,"MCCALLIE + HOUSTON",,0,1302,shp-14-01,2,2,1402
194268020,14,1,"MCCALLIE + HOUSTON",,0,1302,shp-14-01,2,2,1402
194269020,14,1,"MCCALLIE + HOUSTON",,0,1302,shp-14-01,2,2,1402
194270020,14,1,"MCCALLIE + HOUSTON",,0,1302,shp-14-01,2,2,1402
194271020,14,1,"MCCALLIE + HOUSTON",,0,1302,shp-14-01,2,2,1402
194272020,14,1,"MCCALLIE + HOUSTON",,0,1302,shp-14-01,2,2,1402
194273020,14,1,"MCCALLIE + HOUSTON",,0,1302,shp-14-01,2,2,1402
194274020,14,1,"MCCALLIE + HOUSTON",,0,1302,shp-14-01,2,2,1402
194275020,14,1,"MCCALLIE + HOUSTON",,0,1302,shp-14-01,2,2,1402
194276020,14,1,"MCCALLIE + HOUSTON",,0,1302,shp-14-01,2,2,1402
194277020,14,1,"MCCALLIE + HOUSTON",,0,1302,shp-14-01,2,2,1402
194278020,14,1,"MCCALLIE + HOUSTON",,0,1302,shp-14-01,2,2,1402
194279020,14,1,"MCCALLIE + HOUSTON",,0,1302,shp-14-01,2,2,1402
194280020,14,1,"MCCALLIE + HOUSTON",,0,1302,shp-14-01,2,2,1402
194281020,14,1,"MCCALLIE + HOUSTON",,0,1302,shp-14-01,2,2,1402
194282020,14,1,"MCCALLIE + HOUSTON",,0,1302,shp-14-01,2,2,1402
194283020,14,1,"MCCALLIE + HOUSTON",,0,1302,shp-14-01,2,2,1402
194284020,14,1,"MCCALLIE + HOUSTON",,0,1302,shp-14-01,2,2,1402
194285020,14,1,"MCCALLIE + HOUSTON",,0,1302,shp-14-01,2,2,1402
194286020,14,1,"MCCALLIE + HOUSTON",,0,1402,shp-14-01,2,2,1403
194287020,14,1,"MCCALLIE + HOUSTON",,0,1402,shp-14-01,2,2,1403
194288020,14,1,"MCCALLIE + HOUSTON",,0,1402,shp-14-01,2,2,1403
194289020,14,1,"MCCALLIE + HOUSTON",,0,1402,shp-14-01,2,2,1403
194290020,14,1,"MCCALLIE + HOUSTON",,0,1302,shp-14-01,2,2,1402
194291020,14,1,"MCCALLIE + HOUSTON",,0,1302,shp-14-01,2,2,1402
194292020,14,1,"MCCALLIE + HOUSTON",,0,1302,shp-14-01,2,2,1402
194293020,14,1,"MCCALLIE + HOUSTON",,0,1202,shp-14-01,2,2,1401
194294020,14,1,"MCCALLIE + HOUSTON",,0,1202,shp-14-01,2,2,1401
194295020,14,1,"MCCALLIE + HOUSTON",,0,1202,shp-14-01,2,2,1401
194296020,14,1,"MCCALLIE + HOUSTON",,0,1202,shp-14-01,2,2,1401
194297020,14,1,"MCCALLIE + HOUSTON",,0,1202,shp-14-01,2,2,1401
194298020,14,1,"MCCALLIE + HOUSTON",,0,1202,shp-14-01,2,2,1401
194299020,14,1,"MCCALLIE + HOUSTON",,0,1202,shp-14-01,2,2,1401
194300020,14,1,"MCCALLIE + HOUSTON",,0,1202,shp-14-01,2,2,1401
194301020,14,1,"MCCALLIE + HOUSTON",,0,1202,shp-14-01,2,2,1401
194302020,14,1,"MCCALLIE + HOUSTON",,0,1202,shp-14-01,2,2,1401
194303020,14,1,"MCCALLIE + HOUSTON",,0,1202,shp-14-01,2,2,1401
194304020,14,1,"MCCALLIE + HOUSTON",,0,1202,shp-14-01,2,2,1401
194305020,14,1,"MCCALLIE + HOUSTON",,0,1202,shp-14-01,2,2,1401
194306020,14,1,"MCCALLIE + HOUSTON",,0,1202,shp-14-01,2,2,1401
194307020,14,1,"MCCALLIE + HOUSTON",,0,1202,shp-14-01,2,2,1401
194308020,14,1,"MCCALLIE + HOUSTON",,0,1202,shp-14-01,2,2,1401
194309020,14,1,"MCCALLIE + HOUSTON",,0,1202,shp-14-01,2,2,1401
194310020,14,1,"MCCALLIE + HOUSTON",,0,1202,shp-14-01,2,2,1401
194311020,14,1,"MCCALLIE + HOUSTON",,0,1202,shp-14-01,2,2,1401
194312020,14,1,"MCCALLIE + HOUSTON",,0,1202,shp-14-01,2,2,1401
194313020,14,1,"MCCALLIE + HOUSTON",,0,1202,shp-14-01,2,2,1401
194314020,14,1,"MCCALLIE + HOUSTON",,0,1202,shp-14-01,2,2,1401
194315020,14,1,"MCCALLIE + HOUSTON",,0,1402,shp-14-01,2,2,1403
194316020,14,1,"MCCALLIE + HOUSTON",,0,1402,shp-14-01,2,2,1403
194317020,14,1,"MCCALLIE + HOUSTON",,0,1402,shp-14-01,2,2,1403
194318020,14,1,"MCCALLIE + HOUSTON",,0,1402,shp-14-01,2,2,1403
194319020,14,1,"MCCALLIE + HOUSTON",,0,1402,shp-14-01,2,2,1403
194320020,14,1,"MCCALLIE + HOUSTON",,0,1402,shp-14-01,2,2,1403
194321020,14,1,"MCCALLIE + HOUSTON",,0,1402,shp-14-01,2,2,1403
194322020,14,1,"MCCALLIE + HOUSTON",,0,1402,shp-14-01,2,2,1403
194323020,14,1,"MCCALLIE + HOUSTON",,0,1402,shp-14-01,2,2,1403
194324020,14,1,"MCCALLIE + HOUSTON",,0,1402,shp-14-01,2,2,1403
194325020,14,1,"MCCALLIE + HOUSTON",,0,1402,shp-14-01,2,2,1403
194326020,14,1,"MCCALLIE + HOUSTON",,0,1402,shp-14-01,2,2,1403
194327020,14,1,"MCCALLIE + HOUSTON",,0,1402,shp-14-01,2,2,1403
194328020,14,1,"MCCALLIE + HOUSTON",,0,1302,shp-14-01,2,2,1402
194329020,14,1,"MCCALLIE + HOUSTON",,0,1302,shp-14-01,2,2,1402
194330020,14,1,"MCCALLIE + HOUSTON",,0,1302,shp-14-01,2,2,1402
194331020,14,1,"MCCALLIE + HOUSTON",,0,1302,shp-14-01,2,2,1402
194332020,14,1,"MCCALLIE + HOUSTON",,0,1302,shp-14-01,2,2,1402
194333020,14,1,"MCCALLIE + HOUSTON",,0,1302,shp-14-01,2,2,1402
194334020,14,1,"MCCALLIE + HOUSTON",,0,1302,shp-14-01,2,2,1402
194335020,14,1,"MCCALLIE + HOUSTON",,0,1302,shp-14-01,2,2,1402
194336020,14,1,"MCCALLIE + HOUSTON",,0,1302,shp-14-01,2,2,1402
194337020,14,1,"MCCALLIE + HOUSTON",,0,1302,shp-14-01,2,2,1402
194338020,14,1,"MCCALLIE + HOUSTON",,0,1302,shp-14-01,2,2,1402
194339020,14,1,"MCCALLIE + HOUSTON",,0,1302,shp-14-01,2,2,1402
194340020,14,1,"MCCALLIE + HOUSTON",,0,1302,shp-14-01,2,2,1402
194341020,14,1,"MCCALLIE + HOUSTON",,0,1302,shp-14-01,2,2,1402
194342020,14,1,"MCCALLIE + HOUSTON",,0,1202,shp-14-01,2,2,1401
194343020,14,1,"MCCALLIE + HOUSTON",,0,1202,shp-14-01,2,2,1401
194344020,14,1,"MCCALLIE + HOUSTON",,0,1202,shp-14-01,2,2,1401
194345020,14,1,"MCCALLIE + HOUSTON",,0,1202,shp-14-01,2,2,1401
194346020,14,1,"MCCALLIE + HOUSTON",,0,1202,shp-14-01,2,2,1401
194347020,14,1,"MCCALLIE + HOUSTON",,0,1202,shp-14-01,2,2,1401
194348020,14,1,"MCCALLIE + HOUSTON",,0,1202,shp-14-01,2,2,1401
194349020,14,1,"MCCALLIE + HOUSTON",,0,1202,shp-14-01,2,2,1401
194350020,14,1,"MCCALLIE + HOUSTON",,0,1202,shp-14-01,2,2,1401
194351020,14,1,"MCCALLIE + HOUSTON",,0,1202,shp-14-01,2,2,1401
194352020,14,1,"MCCALLIE + HOUSTON",,0,1202,shp-14-01,2,2,1401
194353020,14,1,"MCCALLIE + HOUSTON",,0,1202,shp-14-01,2,2,1401
194354020,14,1,"MCCALLIE + HOUSTON",,0,1202,shp-14-01,2,2,1401
194355020,14,1,"MCCALLIE + HOUSTON",,0,1202,shp-14-01,2,2,1401
194356020,14,1,"MCCALLIE + HOUSTON",,0,1402,shp-14-05,2,2,1403
194357020,14,1,"MCCALLIE + HOUSTON",,0,1302,shp-14-05,2,2,1402
194358020,14,1,"MCCALLIE + HOUSTON",,0,1202,shp-14-05,2,2,1401
194359020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1302,shp-14-53,2,2,1402
194362020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,6002,shp-14-51,2,2,459
194363020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,6002,shp-14-51,2,2,459
194364020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,6002,shp-14-51,2,2,459
194365020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,6002,shp-14-51,2,2,459
194366020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,6002,shp-14-51,2,2,459
194367020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,6002,shp-14-51,2,2,459
194368020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1402,shp-14-53,2,2,1403
194369020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1402,shp-14-51,2,2,1403
194370020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1402,shp-14-51,2,2,1403
194371020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1402,shp-14-51,2,2,1403
194372020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1402,shp-14-51,2,2,1403
194373020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1402,shp-14-51,2,2,1403
194374020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1302,shp-14-51,2,2,1402
194375020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1302,shp-14-51,2,2,1402
194376020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1302,shp-14-51,2,2,1402
194377020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1302,shp-14-51,2,2,1402
194378020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1302,shp-14-51,2,2,1402
194379020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1302,shp-14-51,2,2,1402
194380020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1302,shp-14-51,2,2,1402
194381020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1302,shp-14-51,2,2,1402
194382020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1302,shp-14-51,2,2,1402
194383020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1302,shp-14-51,2,2,1402
194384020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1302,shp-14-51,2,2,1402
194385020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1302,shp-14-51,2,2,1402
194386020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1302,shp-14-51,2,2,1402
194387020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1302,shp-14-51,2,2,1402
194388020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1302,shp-14-51,2,2,1402
194389020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1302,shp-14-51,2,2,1402
194390020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1302,shp-14-51,2,2,1402
194391020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1302,shp-14-51,2,2,1402
194392020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1302,shp-14-51,2,2,1402
194393020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1402,shp-14-51,2,2,1403
194394020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1402,shp-14-51,2,2,1403
194395020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,6002,shp-14-51,2,2,459
194396020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,6002,shp-14-51,2,2,459
194397020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,6002,shp-14-51,2,2,459
194398020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,6002,shp-14-51,2,2,459
194399020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,6002,shp-14-51,2,2,459
194400020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,6002,shp-14-51,2,2,459
194401020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,6002,shp-14-51,2,2,459
194419020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1402,shp-14-51,2,2,1403
194420020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1302,shp-14-51,2,2,1402
194421020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1302,shp-14-51,2,2,1402
194422020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1202,shp-14-53,2,2,1401
194423020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1202,shp-14-51,2,2,1401
194424020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1202,shp-14-51,2,2,1401
194425020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1202,shp-14-51,2,2,1401
194426020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1202,shp-14-51,2,2,1401
194427020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1202,shp-14-51,2,2,1401
194428020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1202,shp-14-51,2,2,1401
194429020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1202,shp-14-51,2,2,1401
194430020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1202,shp-14-51,2,2,1401
194431020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1202,shp-14-51,2,2,1401
194432020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1202,shp-14-51,2,2,1401
194433020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1202,shp-14-51,2,2,1401
194434020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1202,shp-14-51,2,2,1401
