time,time_ms,speed,acceleration,vehicle_ref,actorConfig_id,actorConfig_emissionClass,actorConfig_fuel,actorConfig_ref,actorConfig_vehicleClass,FuelRateH
06:30:00,23400000,0.0,0.0,Route1_trip151719020_06:30:00,8,Euro4,Gasoline,Gillig_105,Passenger,0.6621189
06:30:01,23401000,0.0,0.0,Route1_trip151719020_06:30:00,8,Euro4,Gasoline,Gillig_105,Passenger,0.6621189
06:30:02,23402000,0.0,0.0,Route1_trip151719020_06:30:00,8,Euro4,Gasoline,Gillig_105,Passenger,0.6621189
06:30:03,23403000,0.0,0.0,Route1_trip151719020_06:30:00,8,Euro4,Gasoline,Gillig_105,Passenger,0.6621189
06:30:04,23404000,0.0,0.0,Route1_trip151719020_06:30:00,8,Euro4,Gasoline,Gillig_105,Passenger,0.6621189
06:30:05,23405000,0.0,0.0,Route1_trip151719020_06:30:00,8,Euro4,Gasoline,Gillig_105,Passenger,0.6621189
06:30:06,23406000,0.0,0.0,Route1_trip151719020_06:30:00,8,Euro4,Gasoline,Gillig_105,Passenger,0.6621189
06:30:07,23407000,0.0,0.0,Route1_trip151719020_06:30:00,8,Euro4,Gasoline,Gillig_105,Passenger,0.6621189
06:30:08,23408000,0.0,0.0,Route1_trip151719020_06:30:00,8,Euro4,Gasoline,Gillig_105,Passenger,0.6621189
06:30:09,23409000,0.0,0.0,Route1_trip151719020_06:30:00,8,Euro4,Gasoline,Gillig_105,Passenger,0.6621189
06:30:10,23410000,0.0,0.0,Route1_trip151719020_06:30:00,8,Euro4,Gasoline,Gillig_105,Passenger,0.6621189
06:30:11,23411000,0.0,0.0,Route1_trip151719020_06:30:00,8,Euro4,Gasoline,Gillig_105,Passenger,0.6621189
06:30:12,23412000,0.0,0.0,Route1_trip151719020_06:30:00,8,Euro4,Gasoline,Gillig_105,Passenger,0.6621189
06:30:13,23413000,0.0,0.0,Route1_trip151719020_06:30:00,8,Euro4,Gasoline,Gillig_105,Passenger,0.6621189
