stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
1163,1171,"4TH AVE + 25TH",,35.014173,-85.281683,,,,,,2
1164,1169,"4TH AVE + 24TH",,35.015160,-85.281158,,,,,,2
1168,1536,"DODDS + 18TH",,35.018993,-85.271638,,,,,,2
1169,1169-cd,"DODDS + 16TH",,35.020600,-85.270542,,,,,,0
1171,1171-cd,"MAIN + 2501",,35.022653,-85.271018,,,,,,0
1172,2150,"MAIN + WATKINS",,35.023385,-85.272973,,,,,,2
1173,2130,"MAIN + LYERLY",,35.023905,-85.274325,,,,,,2
1174,2128,"MAIN + KELLY",,35.024427,-85.275692,,,,,,2
1175,2156,"MAIN + WILLOW",,35.024943,-85.277010,,,,,,2
1177,1177-cd,"MAIN + OKNOB",,35.025972,-85.279888,,,,,,0
1178,2117,"MAIN + HAWTHORNE",,35.026497,-85.281333,,,,,,2
1179,2144,"MAIN + S HICKORY",,35.026965,-85.282653,,,,,,2
1180,2122,"MAIN + HOLLY",,35.027482,-85.284083,,,,,,2
1181,2120,"MAIN + HIGHLAND PK",,35.027963,-85.285418,,,,,,2
1183,2115,"MAIN + GULF",,35.029608,-85.289917,,,,,,2
1184,2111,"MAIN + FILLMORE",,35.030177,-85.291458,,,,,,2
1185,2140,"MAIN + POLK",,35.030602,-85.292635,,,,,,2
1186,2110,"MAIN + FAGAN",,35.031225,-85.294335,,,,,,2
1187,2102,"MAIN + CENTRAL",,35.031900,-85.296100,,,,,,2
1188,2145,"MAIN + SLAYTON",,35.032247,-85.296990,,,,,,2
1189,2133,"MAIN + MADISON",,35.032922,-85.298802,,,,,,2
1190,2126,"MAIN + JEFFERSON",,35.033467,-85.300248,,,,,,2
1191,2147,"MAIN + WASHINGTON",,35.034293,-85.302410,,,,,,2
1192,2152,"MAIN + WILHOIT",,35.034773,-85.303665,,,,,,2
1193,2143,"MAIN + ROSSVILLE AVE",,35.035350,-85.305175,,,,,,2
1194,1018,"11TH + PATTEN",,35.043868,-85.308990,,,,,,2
1195,1024,"11TH + LINDSAY",,35.043500,-85.308037,,,,,,0
1196,1029,"11TH + NEWBY",,35.043193,-85.307322,,,,,,2
1197,1022,"11TH + HOUSTON",,35.042983,-85.306765,,,,,,2
1198,1023,"11TH + KING",,35.042685,-85.305970,,,,,,2
1199,1020,"11TH + FOSTER",,35.042347,-85.305143,,,,,,2
1200,1017,"11TH + DOUGLAS",,35.042042,-85.304350,,,,,,2
1201,1015,"11TH + BALDWIN",,35.040877,-85.301377,,,,,,2
1202,1031,"11TH + PEEPLES",,35.040098,-85.299502,,,,,,2
1203,1025,"11TH + MAGNOLIA",,35.039343,-85.297673,,,,,,2
1204,1030,"11TH + PARK",,35.038783,-85.296195,,,,,,2
1205,1019,"11TH + FAIRVIEW",,35.038258,-85.294797,,,,,,2
1206,1016,"11TH + CENTRAL",,35.037793,-85.293542,,,,,,2
1207,1457,"CENTRAL + E 13TH",,35.034087,-85.295368,,,,,,2
1209,1458,"CENTRAL + E 16TH",,35.031253,-85.296815,,,,,,2
1210,1459,"CENTRAL + E 17TH",,35.030387,-85.297245,,,,,,2
1211,1440,"CENTRAL + 1923",,35.027438,-85.298850,,,,,,2
1214,1051,"23RD + BURNETTE",,35.023405,-85.295130,,,,,,2
1215,1053,"23RD + COMMERCE",,35.022932,-85.293858,,,,,,2
1216,1057,"23RD + GIFFORD",,35.022507,-85.292698,,,,,,2
1217,1064,"23RD + HOLTZCLAW",,35.022228,-85.291920,,,,,,2
1218,1058,"23RD + HIGHLAND PK",,35.021505,-85.289870,,,,,,2
1219,1062,"23RD + HOLLY",,35.021005,-85.288455,,,,,,2
1220,1060,"23RD + HICKORY",,35.020503,-85.286992,,,,,,2
1221,1068,"23RD + LYNNBROOK",,35.019693,-85.284703,,,,,,2
1224,1049,"23RD + 4TH",,35.017953,-85.279952,,,,,,2
1225,1225,"4TH AVE + 24TH",,35.015477,-85.281063,,,,,,0
1226,1176,"4TH AVE + 28TH",,35.011443,-85.283178,,,,,,2
1227,1178,"4TH AVE + 29TH",,35.009792,-85.284052,,,,,,2
1228,1180,"4TH AVE + 30TH",,35.008933,-85.284513,,,,,,2
1229,1182,"4TH AVE + 31ST",,35.008242,-85.284878,,,,,,2
1230,1184,"4TH AVE + 32ND",,35.006612,-85.286150,,,,,,2
1231,1186,"4TH + 33RD",,35.005650,-85.286437,,,,,,2
1232,1187,"4TH AVE + 34TH",,35.004863,-85.286850,,,,,,2
1233,1189,"4TH AVE + 35TH",,35.003482,-85.287405,,,,,,2
1234,1191,"4TH AVE + 36TH",,35.002248,-85.288042,,,,,,2
1236,1093,"37TH + 3RD AVE",,35.001080,-85.289695,,,,,,2
1237,1090,"37TH + 2ND AVE",,35.001498,-85.290807,,,,,,2
1238,1776,"ROSSVILLE BLVD + 38TH",,35.000267,-85.292095,,,,,,2
1239,1778,"ROSSVILLE BLVD + 39TH",,34.998995,-85.291825,,,,,,2
1240,1780,"ROSSVILLE BLVD + 40TH",,34.997772,-85.291587,,,,,,2
1241,1782,"ROSSVILLE BLVD + 41ST",,34.996528,-85.291332,,,,,,2
1242,1784,"ROSSVILLE BLVD + 42ND",,34.995308,-85.291077,,,,,,2
1243,1243,"ROSSVILLE BLVD + AUTO ZONE",,34.993237,-85.290680,,,,,,0
1244,1787,"ROSSVILLE BLVD + 45TH",,34.991497,-85.290330,,,,,,2
1245,1245,"ROSSVILLE BLVD + WORKMAN",,34.990082,-85.290043,,,,,,0
1246,1790,"ROSSVILLE BLVD + 48TH",,34.987857,-85.288805,,,,,,2
1247,1649,"ENGLISH AVE + 50TH",,34.986053,-85.288168,,,,,,2
1253,1253-cd,"ROSSVILLE BLVD + WENDYS",,34.988488,-85.289027,,,,,,0
1254,1789,"ROSSVILLE + 47TH",,34.989347,-85.289567,,,,,,2
1255,1788,"ROSSVILLE BLVD + 46TH",,34.990460,-85.289902,,,,,,2
1256,1787,"ROSSVILLE BLVD + 45TH",,34.991370,-85.290077,,,,,,0
1257,1786,"ROSSVILLE BLVD + 44TH",,34.992243,-85.290283,,,,,,2
1258,1793,"ROSSVILLE BLVD + 6TH AVENUE",,34.993003,-85.290425,,,,,,2
1259,1785,"ROSSVILLE BLVD + 43RD",,34.994425,-85.290712,,,,,,2
1261,1781,"ROSSVILLE BLVD + 40TH",,34.997355,-85.291283,,,,,,2
1262,1779,"ROSSVILLE BLVD + 39TH",,34.998618,-85.291522,,,,,,2
1264,1104,"38TH + CLIO",,35.000127,-85.290838,,,,,,2
1265,1115,"3RD AVE + 37TH",,35.000875,-85.289853,,,,,,2
1267,1192,"4TH AVE + 36TH",,35.001892,-85.287978,,,,,,2
1268,1190,"4TH AVE + 35TH",,35.003068,-85.287358,,,,,,2
1269,1188,"4TH AVE + 34TH",,35.004358,-85.286675,,,,,,2
1270,1270,"4TH AVE + 33RD",,35.005412,-85.286213,,,,,,0
1271,1185,"4TH AVE + 32RD",,35.006580,-85.285625,,,,,,2
1272,1183,"4TH AVE + 31ST",,35.007733,-85.285022,,,,,,2
1273,1181,"4TH AVE + 30TH",,35.008730,-85.284513,,,,,,2
1274,1179,"4TH AVE + 29TH",,35.009637,-85.284052,,,,,,2
1275,1177,"4TH AVE + 28TH",,35.011153,-85.283273,,,,,,2
1276,1076,"23RD + WILLOW",,35.018287,-85.280587,,,,,,2
1278,1070,"23RD + ORCHARD KNOB",,35.019395,-85.283543,,,,,,2
1279,1069,"23RD + LYNNBROOK",,35.019713,-85.284402,,,,,,2
1282,1061,"23RD + HIGHLAND PARK",,35.021522,-85.289535,,,,,,2
1283,1059,"23RD + GREENWOOD",,35.021872,-85.290568,,,,,,2
1284,1065,"23RD + HOLTZCLAW",,35.022213,-85.291538,,,,,,2
1285,1054,"23RD + COMMERCE",,35.023015,-85.293683,,,,,,2
1286,1052,"23RD + BURNETTE",,35.023468,-85.294892,,,,,,2
1287,1072,"23RD + POLK",,35.024085,-85.296513,,,,,,2
1288,1056,"23RD + FAGAN",,35.024517,-85.297673,,,,,,2
1289,1795,"ROSSVILLE BLVD + DORRIS",,35.025280,-85.298468,,,,,,2
1290,1794,"ROSSVILLE BLVD + CENTRAL",,35.026072,-85.299088,,,,,,2
1291,1441,"CENTRAL + 1925",,35.027327,-85.298787,,,,,,2
1292,1439,"CENTRAL + 17TH",,35.030040,-85.297292,,,,,,2
1294,1464,"CENTRAL + MAIN",,35.031647,-85.296402,,,,,,2
1296,1437,"CENTRAL + 13TH",,35.033757,-85.295305,,,,,,2
1297,1436,"CENTRAL + 11TH",,35.037575,-85.293287,,,,,,2
1299,1005,"10TH + FAIRVIEW",,35.039260,-85.294128,,,,,,0
1300,1012,"10TH + PARK",,35.039717,-85.295305,,,,,,2
1301,1011,"10TH + MAGNOLIA",,35.040222,-85.296657,,,,,,0
1302,1013,"10TH + PEEPLES",,35.041152,-85.299263,,,,,,0
1303,1001,"10TH + BALDWIN",,35.041675,-85.300757,,,,,,0
1304,1014,"10TH + UNIVERSITY",,35.042152,-85.302013,,,,,,0
1305,1004,"10TH + DOUGLAS",,35.042630,-85.303285,,,,,,2
1307,1009,"10TH + KING",,35.043380,-85.305303,,,,,,0
1308,1008,"10TH + HOUSTON",,35.043675,-85.306018,,,,,,0
1309,1010,"10TH + LINDSAY",,35.044167,-85.307337,,,,,,0
1310,1007,"10TH + GEORGIA",,35.044668,-85.308705,,,,,,2
1351,2184,"MARKET + 4TH",,35.052658,-85.309722,,,,,,2
1353,2208,"MARKET + EPB",,35.045383,-85.309452,,,,,,2
1354,2215,"MARKET + M.L.KING BLVD",,35.045983,-85.309515,,,,,,2
1355,2,"BROAD + CHARGER",,35.015298,-85.323995,,,,,,2
1357,2202,"MARKET + CHOO CHOO",,35.037107,-85.307433,,,,,,2
1358,7,"BROAD + CHARGER",,35.015212,-85.323852,,,,,,2
1360,1123,"3RD + CSAS",,35.049773,-85.295337,,,,,,2
1361,2193,"MARKET + 8TH - SUNTRUST BANK SHELTER",,35.047342,-85.309403,,,,,,2
1365,2302,"ORCHARD KNOB + JACKSON",,35.044643,-85.269953,,,,,,2
1366,3092,"ORCHARD KNOB + CLEVELAND",,35.042947,-85.270875,,,,,,2
1369,3115,"3RD + PALMETTO",,35.048745,-85.293303,,,,,,2
1384,1677,"GLASS + BIRD",,35.066363,-85.245985,,,,,,2
1391,2556,"WILLOW + MCCALLIE",,35.034670,-85.271893,,,,,,2
1394,2720,"CHAMBERLAIN + POLK",,35.050648,-85.257142,,,,,,2
1395,2721,"CHAMBERLAIN + WILSON",,35.049560,-85.257730,,,,,,2
1396,2722,"GLENWOOD + CITICO",,35.041572,-85.258542,,,,,,2
1397,1397,"CENTRAL + MAIN",,35.032147,-85.296323,,,,,,2
1398,3100,"23RD + ORCHARD KNOB",,35.019380,-85.283718,,,,,,2
1399,1073,"23RD + TOWN AND COUNTRY",,35.018987,-85.282685,,,,,,2
1400,1400,"23RD + MAC TRUCK",,35.019093,-85.282573,,,,,,2
1401,1401,"23RD + HICKORY",,35.020488,-85.286500,,,,,,0
1406,1347,"BROAD + 13TH",,35.039983,-85.309992,,,,,,2
1409,1354,"BROAD + 19TH",,35.034392,-85.313107,,,,,,2
1410,1358,"BROAD + 21ST",,35.032750,-85.314108,,,,,,2
1411,1371,"BROAD + 33RD",,35.017890,-85.322183,,,,,,2
1412,2393,"ST ELMO + 52ND",,34.991632,-85.331005,,,,,,2
1417,2182,"MARKET + 3RD",,35.053433,-85.309547,,,,,,2
1420,1420,"HIXSON PIKE + 1324",,35.072027,-85.288708,,,,,,2
1421,1421,"HIXSON PIKE + REGIONS BANK",,35.112898,-85.263437,,,,,,2
1422,1422,"HIXSON PIKE + STRAWBERRY",,35.122392,-85.248353,,,,,,0
1423,1423-cd,"PICCADILLYS",,35.128925,-85.240772,,,,,,0
1424,1424-cd,"HIXSON PIKE + WESTWOOD",,35.074283,-85.288295,,,,,,0
1425,1425,"HIGHWAY 153 + KMART",,35.135287,-85.246462,,,,,,2
1429,2809,"FRAZIER + TAMPA",,35.061193,-85.303633,,,,,,2
1431,1431,"HIXSON PK + HIGHLAND PEDIATRIC CLINIC",,35.121062,-85.248862,,,,,,2
1448,1448-cd,"VINE + UTC ATHLETIC TRAINING FACILITY",,35.048558,-85.301965,,,,,,0
1459,2195,"MARKET + SHUTTLE PARK SOUTH",,35.037988,-85.307528,,,,,,2
1460,1460,"MAIN + BROAD",,35.037535,-85.311042,,,,,,0
1461,2134,"MAIN + MARKET",,35.036152,-85.307130,,,,,,2
1462,1462,"MARKET + 14TH",,35.036585,-85.307273,,,,,,2
1474,2085,"M.L.KING BLVD + KING",,35.044505,-85.305017,,,,,,2
1475,2014,"HOUSTON + M.L. KING BLVD",,35.044533,-85.305637,,,,,,0
1477,2052,"LEE HWY + JUBILEE",,35.017833,-85.205803,,,,,,2
1485,2884,"SHALLOWFORD + OVERNIGHT",,35.043023,-85.157372,,,,,,2
1486,1167,"49TH + JEFFERY",,34.991815,-85.305763,,,,,,2
1487,1801,"MARKET + 20TH",,35.030812,-85.308800,,,,,,2
1488,1488-cd,"TENNESSEE AVE + 37TH",,35.012657,-85.325950,,,,,,0
1492,1492-cd,"GREENWOOD + NORTH CREST",,35.064098,-85.240882,,,,,,0
1493,1493-cd,"TUNNEL + WILDWOOD",,35.055948,-85.232125,,,,,,0
1494,1494-cd,"GERMANTOWN + TERRELL",,35.032528,-85.241947,,,,,,0
1496,2119,"MAIN + MORNINGSIDE",,35.027005,-85.282828,,,,,,2
1498,3104,"DODDS + 46TH",,34.989840,-85.287310,,,,,,2
1499,1499-cd,"MAIN + MARKET",,35.035965,-85.306908,,,,,,0
1501,3101,"DODDS + 41ST",,34.995335,-85.284275,,,,,,2
1502,1549,"28TH + DODDS",,35.009223,-85.277392,,,,,,2
1503,1503,"DODDS + 21ST",,35.016522,-85.273117,,,,,,0
1504,3102,"MAIN + BEECH",,35.025717,-85.278838,,,,,,2
1505,2124,"MAIN + HOLTZCLAW",,35.028892,-85.287723,,,,,,2
1516,2513,"WILCOX + LILLIAN",,35.046868,-85.235113,,,,,,2
1532,1385,"BROAD + READ HOUSE",,35.046253,-85.310310,,,,,,2
1535,1398,"BROAD + 10TH",,35.044600,-85.310247,,,,,,2
1537,1377,"BROAD + 4TH",,35.052032,-85.310818,,,,,,2
1538,1433,"CARTER  + DAYS INN",,35.044640,-85.312312,,,,,,2
1539,1002,"10TH + LIBRARY",,35.044792,-85.311295,,,,,,2
1545,1339,"BRAINERD RD + LABOR READY TEMP AGENCY",,35.026032,-85.250863,,,,,,2
1548,1067,"23RD + LYERLY",,35.016880,-85.276978,,,,,,2
1555,2188,"MARKET + 6TH",,35.048828,-85.309547,,,,,,2
1556,1538,"DODDS + 19TH",,35.017993,-85.272163,,,,,,2
1557,2169,"MARKET + W 14TH",,35.038577,-85.307560,,,,,,2
1558,2118,"MAIN + HAWTHORNE",,35.026710,-85.281970,,,,,,2
1559,1579,"DODDS + 48TH",,34.987830,-85.288343,,,,,,2
1560,2230,"MARKET + WAREHOUSE ROW",,35.042880,-85.309102,,,,,,2
1565,2643,"SHUTTLE PARK NORTH - INTERNAL",,35.054065,-85.311438,,,,,,2
1566,1566-cd,"SHUTTLE PARK NORTH - INTERNAL",,35.054030,-85.311470,,,,,,0
1567,3096,"10TH + WHITESIDE FAITH MANOR",,35.040758,-85.298103,,,,,,2
1569,2785,"8TH + UNIVERSITY",,35.044683,-85.300963,,,,,,2
1570,1570-cd,"VINE + HOUSTON",,35.048935,-85.302982,,,,,,0
1571,1571-cd,"5TH + PALMETTO",,35.047287,-85.294653,,,,,,0
1573,1241,"AMNICOLA + RIVER PARK",,35.093027,-85.256252,,,,,,2
1575,1575-cd,"HOLTZCLAW + CIRCLE",,35.047207,-85.277980,,,,,,0
1578,2835,"LEE HWY + VFW",,35.027395,-85.190577,,,,,,2
1579,2914,"MARKET + FIRST HORIZON BANK (7TH)",,35.048120,-85.309547,,,,,,0
1582,1582,"BROAD + POPEYES",,35.016102,-85.323010,,,,,,2
1583,2293,"ORCHARD KNOB + 3RD",,35.041147,-85.271957,,,,,,2
1584,2296,"ORCHARD KNOB + BLACKFORD",,35.042605,-85.271177,,,,,,2
1589,1589-cd,"MARKET + 6TH - COURTS BUILDING",,35.049317,-85.309498,,,,,,0
1592,1071,"23RD + POLK",,35.024163,-85.296958,,,,,,2
1593,1690,"GLENWOOD + CITICO",,35.041620,-85.258318,,,,,,2
1595,1595-cd,"MARKET + 2ND",,35.054702,-85.309595,,,,,,0
1596,1661,"FRAZIER + TREMONT",,35.061810,-85.305097,,,,,,2
1684,1684-cd,"TENNESSEE AVE + BROAD",,35.014305,-85.325060,,,,,,0
1694,3156,"CHEROKEE + CHILHOWIE",,35.067580,-85.315530,,,,,,2
1701,3213,"WEST GORDON + CHICKAMAUGA",,34.984097,-85.286794,,,,,,2
1706,3214,"ROSSVILLE BLVD + 50TH",,34.985510,-85.287109,,,,,,2
1707,3215,"ROSSVILLE BLVD + 49TH",,34.986369,-85.287605,,,,,,2
1708,1790,"ROSSVILLE BLVD + 48TH",,34.987595,-85.288448,,,,,,0
1710,1650,"STATE ST + STATE LINE",,34.984730,-85.288150,,,,,,2
1713,3160,"HOUSTON + MARKET",,35.042000,-85.308670,,,,,,2
1731,2562,"WILSON + 48TH",,34.993198,-85.307528,,,,,,2
1748,1748,"36TH STREET & 5TH AVENUE",,35.001748,-85.287025,,,,,,2
1749,1749,"5TH AVENUE & 37TH STREET",,35.000442,-85.287612,,,,,,0
1750,1193,"37TH STREET_4TH AVENUE",,35.000703,-85.288533,,,,,,2
1751,1751,"37TH STREET_4TH AVENUE IB",,35.000787,-85.288932,,,,,,0
1752,1752-cd,"37TH STREET_5TH AVENUE",,35.000373,-85.287818,,,,,,0
1753,1753,"5TH AVENUE & 36TH STREET",,35.001657,-85.286897,,,,,,0
1755,3241,"BONNY OAKS + HICKORY VALLEY",,35.072547,-85.156022,,,,,,2
1797,2011,"WILSON + HOOKER RD",,34.993948,-85.307147,,,,,,2
1819,2868,"CORNELISON + POST OFFICE",,35.006295,-85.212319,,,,,,2
1820,2843,"CORNELISON + POST OFFICE",,35.006294,-85.212319,,,,,,2
1821,3155,"BELL + MAY",,35.068454,-85.314119,,,,,,2
1827,3154,"JOHNSON MENTAL HEALTH CENTER",,35.068288,-85.316482,,,,,,2
1834,1852,"EASTWOOD MANOR",,35.043208,-85.224739,,,,,,2
1835,1835,"SHAWHAN + SHALLOWFORD ROAD",,35.040219,-85.226425,,,,,,0
1836,1836,"NORTH MOORE + SHAWHAN",,35.037800,-85.219538,,,,,,0
1840,3322,"MARKET + CHEROKEE",,35.062918,-85.308638,,,,,,2
1844,2442,"TUNNEL BLVD + JONES",,35.045794,-85.237682,,,,,,2
1845,1845-cd,"TUNNEL + MILTON",,35.047673,-85.237150,,,,,,0
1846,2438,"TUNNEL BLVD + HILLWOOD",,35.048669,-85.236597,,,,,,2
1848,3335,"EASTGATE LOOP OB 1ST STOP",,35.009545,-85.213178,,,,,,2
1849,3336,"EPB",,35.008492,-85.212193,,,,,,2
1850,3337,"EASTGATE LOOP LAST STOP",,35.007192,-85.211430,,,,,,2
1853,1853,"BRAINERD ROAD + BELAIRE DRIVE",,35.011285,-85.215625,,,,,,0
1860,2040,"LEE HWY + HONEST STREET",,35.020348,-85.201830,,,,,,2
1862,2255,"MCCALLIE AVE + LYERLY",,35.033955,-85.269207,,,,,,2
1865,3344,"4TH STREET + CHESTNUT STREET-OB",,35.052412,-85.311582,,,,,,2
1870,2342,"ShoCam0",,35.057697,-85.267697,,,,,,2
1873,1298,"BRAINERD RD + STARBUCKS",,35.011406,-85.215050,,,,,,2
1874,2642,"SHUTTLE PARK SOUTH",,35.037876,-85.306890,,,,,,2
1875,1842,"SHALLOWFORD + CENTER",,35.044052,-85.160392,,,,,,2
1876,1876,"HAMMALL",,35.036780,-85.160408,,,,,,0
1878,3348,"HAMMALL",,35.036757,-85.160408,,,,,,2
1883,3348,"HAMMALL",,35.036784,-85.160408,,,,,,0
1889,3339,"EASTGATE LOOP IB 2ND STOP",,35.009430,-85.212860,,,,,,2
1891,1752,"HALSEY + USHER",,34.988092,-85.317003,,,,,,2
1892,1615,"USHER + 52ND",,34.990660,-85.315480,,,,,,2
1899,1164,"49TH + 715",,34.991990,-85.306320,,,,,,2
1906,1906-cd,"WILSON + 49TH",,34.992494,-85.307946,,,,,,0
1911,1338,"BRAINERD RD + WEST BROW",,35.026909,-85.253110,,,,,,2
1912,1159,"40TH + TEACHER PL",,35.008167,-85.324138,,,,,,2
1913,1913,"40TH + TENNESSEE AVE",,35.008095,-85.327302,,,,,,0
1914,2663,"38TH + TENNESSEE AVE",,35.011027,-85.327397,,,,,,2
1915,1614,"5232 USHER",,34.989160,-85.316315,,,,,,2
1919,2842,"GREENWAY VIEW DR + WALMART",,35.008370,-85.206820,,,,,,2
1922,2319,"RIVERSIDE CENTER",,35.055694,-85.280897,,,,,,2
1923,1662,"WOODLAND",,35.062616,-85.307791,,,,,,2
1925,3382,"VOLKSWAGEN DR",,35.076699,-85.127349,,,,,,2
1926,3293,"HICKORY VALLEY + BONNY OAKS DRIVE",,35.072538,-85.156160,,,,,,2
1939,1,"Market & 4th-1-0",,35.052444,-85.309660,,,,,,2
1940,1036,"12th & Market-1",,35.042006,-85.308768,,,,,,2
1954,1116,"3rd & Baldwin-0",,35.049930,-85.295600,,,,,,2
1955,1117,"3rd & Beech-0",,35.040380,-85.270725,,,,,,2
1959,1196,"4th & Cherry-1-0",,35.052201,-85.308597,,,,,,2
1960,1197,"4th & Georgia-1-0",,35.052175,-85.304760,,,,,,2
1961,1202,"4th & Houston",,35.051409,-85.301855,,,,,,2
1963,1220,"Broad & 6th Market Court 0",,35.049920,-85.310480,,,,,,2
1966,1238,"Amnicola & Pepsi 0",,35.085110,-85.261890,,,,,,2
1968,1275,"Bonny Oaks & Access-1",,35.081080,-85.213410,,,,,,2
1969,1280,"Bonny Oaks & Young-0",,35.080424,-85.216852,,,,,,2
1974,1344,"Broad & 11th1",,35.044403,-85.310325,,,,,,2
1975,1376,"Broad & 3rd 1",,35.053453,-85.310592,,,,,,2
1976,1381,"Broad & 6th-1-0",,35.049510,-85.310420,,,,,,2
1978,1395,"Broad & Hornes-0",,35.017110,-85.322620,,,,,,2
1981,1417,"Campbell & 2610-1-0",,35.068290,-85.243260,,,,,,2
1992,1475,"Chamberlain & Burton-1",,35.057020,-85.253680,,,,,,2
1996,1601,"Glass & Dodson 0",,35.063617,-85.254894,,,,,,2
1997,1602,"Dodson & Glass1",,35.063688,-85.255025,,,,,,2
2001,1658,"Frazier & Forrest-1",,35.062432,-85.306584,,,,,,2
2010,1755,"Riverside & Wilcox 0",,35.058371,-85.275844,,,,,,2
2022,1918,"Hixson Pk & Dartmouth-1",,35.070140,-85.289350,,,,,,2
2026,1928,"Hixson Pk & Forrest Highland-1",,35.113090,-85.263430,,,,,,2
2027,1930,"Hixson Pk & Grace Bible-1",,35.111710,-85.269070,,,,,,2
2028,1937,"Hixson Pk & Highland-1",,35.113250,-85.262410,,,,,,2
2030,1963,"Hixson Pk & Rivermont Pres Church-1",,35.102210,-85.275050,,,,,,2
2034,1986,"Holtzclaw & 5th-1",,35.042160,-85.280870,,,,,,2
2038,1990,"Holtzclaw & Chatt Housing-0",,35.049150,-85.277071,,,,,,2
2039,1994,"Holtzclaw & Cleveland-1",,35.046380,-85.278600,,,,,,2
2040,1996,"Holtzclaw & Oak-1",,35.039820,-85.282460,,,,,,2
2045,2012,"Houston & 10th-1-0",,35.043539,-85.306204,,,,,,2
2046,2074,"Lindsay & 10th-1",,35.044290,-85.307570,,,,,,2
2048,2077,"Lindsay & M.L. King-1",,35.045333,-85.307015,,,,,,2
2050,2091,"Mabel & 3rd-1",,35.051470,-85.299470,,,,,,2
2055,2166,"Market & 12th 0",,35.042249,-85.308998,,,,,,2
2056,2167,"Market & 12th1",,35.041943,-85.308768,,,,,,2
2057,2168,"Market & King1",,35.040023,-85.307715,,,,,,2
2058,2170,"Market & 14th1",,35.038518,-85.307440,,,,,,2
2060,2180,"Market & East Aquarium Way",,35.054724,-85.309650,,,,,,2
2061,2181,"Market & West Aquarium Way",,35.054823,-85.309782,,,,,,2
2062,2183,"Market & 3rd1",,35.053640,-85.309740,,,,,,2
2063,2185,"Market & 4th 0",,35.052444,-85.309682,,,,,,2
2064,2187,"Market & Family Dollar-0",,35.050758,-85.309626,,,,,,2
2065,2189,"Market & Courts Bldg",,35.049875,-85.309505,,,,,,2
2066,2190,"Market & Suntrust Bank",,35.048072,-85.309406,,,,,,2
2067,2191,"Market & 7th1",,35.048306,-85.309439,,,,,,2
2068,2192,"Market & 8th-1-0",,35.047018,-85.309548,,,,,,2
2071,2207,"Market & epb 0",,35.045152,-85.309492,,,,,,2
2074,2212,"Market & Houston1",,35.041799,-85.308691,,,,,,2
2076,2220,"Market & Miller Pk 0",,35.044638,-85.309492,,,,,,2
2077,2223,"Market & M.L.King",,35.046468,-85.309394,,,,,,2
2078,2225,"Market & TVA CU 0",,35.047982,-85.309494,,,,,,2
2079,2231,"Market & Warehouse Row1",,35.043223,-85.309294,,,,,,2
2080,2268,"N Point Blvd & Home Depot",,35.138580,-85.244330,,,,,,2
2081,2270,"N Point Blvd & Lowe's",,35.138360,-85.246920,,,,,,2
2085,2288,"Northgate & Chili's-1",,35.132783,-85.240988,,,,,,2
2086,2289,"Northgate & Mall Entrance",,35.128858,-85.240707,,,,,,2
2092,2346,"Sholar & CARTA 0",,35.056155,-85.268806,,,,,,2
2111,2544,"Willow & 3rd-1",,35.039839,-85.269235,,,,,,2
2112,2546,"Willow & 4th-1",,35.038983,-85.269684,,,,,,2
2115,2606,"Cherokee & Manning",,35.065738,-85.313492,,,,,,2
2129,2723,"Glenwood & Wyandot-1",,35.039290,-85.260520,,,,,,2
2130,2725,"Dodds & Duncan-1",,35.031150,-85.264360,,,,,,2
2131,2726,"Dodds & Chamberlain-1",,35.030330,-85.264830,,,,,,2
2132,2737,"3rd & Roberts-1",,35.041730,-85.274050,,,,,,2
2133,2738,"3rd & Hickory-1",,35.042020,-85.274790,,,,,,2
2134,2739,"3rd & Baldwin-1",,35.050210,-85.295970,,,,,,2
2139,2789,"Houston & Oak-1-0",,35.047758,-85.303651,,,,,,2
2145,2808,"Shuttle Garage-1",,35.062180,-85.305378,,,,,,2
2148,2825,"Gunbarrel & Bus Shelter-1",,35.032516,-85.154233,,,,,,2
2163,2964,"Broadway & Pollard Westbound",,35.051274,-85.301581,,,,,,2
2164,3057,"Amnicola Hwy & Crutchfield",,35.069963,-85.270297,,,,,,2
2165,3058,"Amnicola Hwy & Latta",,35.071053,-85.269716,,,,,,2
2166,3059,"Amnicola Hwy & Appling",,35.073144,-85.268542,,,,,,2
2167,3060,"Amnicola Hwy & Stuart",,35.077579,-85.266141,,,,,,2
2168,3061,"Amnicola Hwy & Police Services Ctr",,35.081139,-85.264134,,,,,,2
2169,3067,"Broad & Tivoli East Side",,35.047189,-85.310359,,,,,,2
2170,3069,"Broad & Jack's Alley",,35.051641,-85.310515,,,,,,2
2175,3091,"Carter Street & Days Inn",,35.044655,-85.312309,,,,,,2
2176,3118,"Mkt & 1st Tennessee Bank",,35.048144,-85.309592,,,,,,2
2177,3119,"Houston & 8th Street-1-0",,35.046018,-85.304736,,,,,,2
2178,3120,"Houston & McCallie Ave",,35.046830,-85.304133,,,,,,2
2179,3121,"Houston & Vine Street",,35.048912,-85.303027,,,,,,2
2180,3122,"Houston & 4th Street",,35.051265,-85.301669,,,,,,2
2187,3148,"Hardy School-1",,35.062255,-85.259192,,,,,,2
